TIC tpeak SNR RMS
109928846 1508.2445522907333 7.163620009761983 0.001738558564261794
146469420 1497.7384655372844 16.94692115630289 0.0008662550167721266
141412290 1498.8481342623543 13.295641397807465 0.0009649156999011348
320417838 1511.397846511206 19.733743527873546 0.0008020061546563177
317438422 1497.4629465405367 15.313986796521938 0.0016511758294082855
62304608 1497.1219778199118 16.878660924027752 0.00604740701427627
124818936 1508.2438215232798 16.567860944047233 0.0010063566269019018
339767979 1508.482211668362 3.643693114971504 0.00124766443162307
31613911 1497.9729509899198 13.305098601225207 0.0010859736082835772
147976127 1509.159776491962 4.23302799199905 0.00169428390473412
33840967 1500.9448317451331 13.795104981685071 0.000953386524775796
268967813 1507.6649714678715 16.556340004524323 0.001250263012784101
340007123 1508.8186152387318 16.685775599550894 0.0008866986324884734
141258160 1499.739535757899 15.008830793012942 0.00148194801625352
443892929 1508.1032192001023 5.594622089507636 0.001133827856408602
139238687 1506.645697272356 16.45766340642919 0.001504615693140781
260002950 1513.4002899740779 12.325512411451772 0.0023383784245312473
40904310 1497.2104459442871 19.945976055628044 0.002851772120894229
174789997 1509.431087934406 4.528487737490691 0.001423519652614034
409878622 1497.8576128093507 11.909856169830942 0.0010634720957152417
60504338 1506.916874616869 18.509835488128108 0.0003305182580262802
172366167 1500.1486175303176 15.43913818270332 0.0009306614998117069
155803116 1507.8468840935666 9.434496531171302 0.001097448558238271
52690996 1513.27144016358 3.4032741548700547 0.0005335389141156368
452822561 1513.72363025138 15.254603376541633 0.0007700714695263288
60321453 1498.042078513467 11.197111322645286 0.0007641213543096025
270093306 1509.4914595605435 13.528799711865865 0.0014375249093284495
51161813 1498.38349786036 16.123258812671736 0.001139099564282183
271795373 1511.871065407735 16.810767629558786 0.0009342695494334462
133485602 1500.653148066907 19.797876711820837 0.005339300845329864
168264811 1510.046931282406 19.64937580275781 0.0010863692340365096
294325695 1513.0542169816113 11.352669600261008 0.0009830452707225213
803469184 1500.1332157973543 7.394801663916871 0.0007371930524009436
54063871 1498.8692961311597 7.112822874015529 0.001679703824032419
147180871 1499.0135979832073 9.676691596910315 0.0013215871033016575
124096941 1498.763020312289 16.687245862595862 0.0006486565366139786
176049679 1497.530841170047 14.450591645931505 0.0019144846229719296
123215179 1498.3204063282542 5.001872195952874 0.0008632248902939973
784015774 1513.8193902272305 5.335645680478022 0.000978295837174196
31382941 1498.7403886559255 6.206619479920001 0.000991081831747547
143579057 1509.7905906661426 19.860174483808297 0.0011315218423848731
127322854 1513.6878909877225 10.507320069932385 0.0007121525019569635
96444331 1510.634751958305 13.065769695833492 0.0006410528384559466
267834972 1512.9429086881291 16.491933458732376 0.0011392656455358392
455142758 1513.623900412476 7.566235622925312 0.0007134499633675448
49416191 1500.0061878381553 13.08819950867501 0.000654287440883525
151574452 1510.822692921574 7.637800945312267 0.0014468090779432507
51933023 1499.9226287544252 14.409108556424915 0.0010964168629941909
409082928 1498.8269189871526 11.20188873774763 0.0031892700965965577
168527264 1510.011738342657 16.07407385579124 0.0007686660575105527
165148663 1510.0059613853741 16.09028404473395 0.005060449829938563
291792082 1497.9308067219326 14.772612286443163 0.004370899610039872
238397545 1498.184585044092 9.138114238141847 0.0004978411525264663
107149539 1508.079929974502 10.007553945469024 0.001436788875497212
294399357 1512.1975213971468 5.274697879692559 0.0011226390849141052
54393814 1514.4111166110026 11.104847432950736 0.0018323306116856141
350518447 1501.1720571094104 6.774053864891518 0.0012348634671835793
238294777 1514.416405282399 17.944682135636178 0.0023903083838326144
364591971 1507.0186932688578 6.7772688201647115 0.0014360785315582175
177620463 1499.7213763074533 13.345263369527547 0.016302290491921313
268371648 1512.9036786343759 7.676895052073553 0.0014807616932378934
177748217 1512.8527384010456 12.314625311038576 0.005925304381440972
88796121 1500.1045312121332 18.7767877945903 0.0007838961025331028
65215382 1498.492670080406 14.928311856987103 0.0029868695779698843
107003657 1513.2251216682166 15.736406096598024 0.0005423015436439722
170368187 1511.476908221554 9.0943650184384 0.0012094787140283921
73093554 1507.635841979554 8.329548527989415 0.0013675537352743508
109688104 1512.0814670492696 19.59285705281335 0.002228747590546989
172834664 1508.3442553469888 9.086778332536026 0.00558398422739021
349409956 1498.8038948399226 16.91752616704098 0.0006372189899307145
440774169 1510.0790645047066 10.567241138078877 0.0015638575583585446
64728492 1512.7976815689108 14.137761689069704 0.0012905497700009497
50900377 1497.5434226042837 8.985709596063082 0.0005488373225039582
152322407 1498.5106033839995 6.8757840288959615 0.0010681270339634068
231820376 1496.8912330232615 14.806284465195436 0.0005657983519629614
134595149 1509.0606908928426 17.33114345077801 0.0032809699178703
154669130 1498.7511812813002 4.065083803379413 0.0035700872369342036
125500260 1507.595833619713 10.660512290994408 0.0025382060312137077
130875501 1508.993157190311 14.070371996515682 0.006814764971734522
178442255 1499.2483224896905 14.278446791152005 0.0031829533975325677
152577063 1510.4942254335358 11.80449327497 0.0011841790504150112
284933482 1513.5407032751898 19.696826673542553 0.0007981535045352363
291407367 1497.7476280072815 17.187389402490513 0.0048034197579661375
157211863 1514.0965504623878 4.02399199046678 0.000550778050012266
167554700 1513.1565679245425 15.493591264885843 0.0009208675399153842
68415418 1510.9078275571442 10.94110454487226 0.0009320535310235392
19379729 1500.9394238206694 17.01040770934727 0.009849372952611752
148584469 1508.4742743261365 9.345360903821305 0.0005889922872977048
79925857 1498.7892331882867 11.395057744902019 0.0014369956731657496
143517674 1511.3892217700256 18.228750855298316 0.0019323683905004116
178722480 1513.7567382500215 8.855230565718156 0.0011728287154545518
97418901 1498.031347943724 3.68361358219286 0.0004770303361773212
380026005 1514.086365461683 14.351715460190063 0.0019676873829884358
149617845 1498.1140069291318 14.090636393116284 0.0013772063963109968
308608001 1512.8036715406372 12.771262410669362 0.0016727341809887946
147318014 1508.8420157678459 18.30396208644377 0.0007837058387149522
168939541 1511.1075526116615 17.072788857900456 0.0006449569523115403
219153920 1497.568667614405 6.309857477521197 0.0009808711012676476
307390158 1513.1581231624668 10.368506746692566 0.0014981772233520698
33289626 1497.1667836380875 4.6523874586395015 0.0020367905821367122
141392335 1511.406981855469 8.832833737631498 0.0009006536438764193
132232558 1507.7928936298233 12.3719316371625 0.0005136308868838747
154315789 1512.3723393353816 9.41086886840361 0.005772496410909878
458581817 1510.618832940403 6.507039545678667 0.0009641171149310839
155041344 1497.8320267665918 13.816362121593583 0.0013674839376891326
177243046 1512.047095311501 19.084221567641315 0.001228252280201634
366577657 1513.362947207366 9.254303374464401 0.0013308835756898744
35293001 1508.7674960094812 8.505582976701929 0.000508639480333915
409535631 1497.177536970248 19.67883071703211 0.000588826341231451
341189399 1498.6244661394664 19.969618905185662 0.0021806410366725926
332206476 1500.3617796556186 18.776549932040716 0.0011459211581135306
389325251 1506.5285305393727 17.29027784997191 0.0013725635070588763
64813275 1509.626041136671 4.471445817710357 0.00047708622823233564
123561999 1498.2320537486385 16.793055144512884 0.0007752492530065537
268499920 1508.0245169318325 9.081872070818418 0.0005424647954145342
152941533 1512.7068005133742 14.624592898421323 0.001534391993193132
131252542 1498.6993752628885 14.76298908473091 0.002963866395258435
141507645 1513.812876212894 6.14003013628293 0.001273402393710192
61491462 1497.6029354473771 9.683217824443192 0.0008666713720490282
143475730 1513.787711628971 7.538904094780509 0.0017634018179544695
50901468 1498.9929316893615 6.197326230259572 0.0004628597231769458
110972430 1500.385170054761 7.749586879939702 0.0009297612040319314
65295434 1496.8918808710926 13.950619054572574 0.0006097561167170116
167422152 1507.613415016336 14.29415386583431 0.0014036610666928395
177412870 1508.8482727439841 19.801044733711198 0.0009109049009456383
66190816 1511.4404173236794 3.1656667551423685 0.0014793637180288133
174143920 1499.0719825601234 19.85327336279991 0.0008775996037309474
247170782 1509.251752839206 6.053637817684786 0.0005454858109109009
437139488 1510.7030654900352 11.334157085463515 0.0006817953391466246
178652240 1497.586007603843 7.85690961369974 0.0009370471600872172
405034600 1508.470526899569 6.957162601104773 0.001095274425046756
219155041 1501.0237070247645 18.15264364440586 0.0006828029058696713
382198608 1499.5469716867203 16.13208151287511 0.0008438268258963649
117743311 1497.3970141016061 8.394699084892169 0.0011533646642091148
179637644 1500.2149436215818 14.401502365801562 0.0014336207744279244
267979124 1498.2945137428994 19.712806645287625 0.000938366929966113
346803860 1498.3204371705053 11.520252970532708 0.0011800979969674677
63953577 1511.412038245076 7.001648495679766 0.001210596937089124
231397647 1498.801256952154 19.011645640568513 0.002226460425183832
269483032 1513.9185121491316 17.56873107171874 0.0006589229687128587
350442270 1500.7135094935318 6.7394638511712675 0.0016893913494633915
393270832 1513.2787920965252 17.93683528100736 0.0007416609263902014
109403363 1508.5085096160265 18.985805196359134 0.0014793890404045567
393125172 1509.662690495919 4.376311382412849 0.0009505434311011916
452873540 1507.711711348135 11.443628409711083 0.0025955817089111104
79866322 1498.7425791382984 6.788321385569249 0.0007561097203227507
27682941 1513.598257203614 3.3281858431079243 0.0005817979943054446
132643168 1499.1902581093761 14.676383397666521 0.0016921743071209965
174792555 1512.6870510576423 6.0562819839539905 0.0006223536596455375
149423174 1508.383258283096 9.385350242810498 0.0005859582682155232
142050439 1497.5643977930888 13.449312921189513 0.001196019313791869
63583616 1500.9933024485194 12.103318013196274 0.0009149760114027055
453166841 1513.4006238051654 18.125180894182577 0.0009048040970014692
391926622 1497.3852668263278 15.45930589910405 0.000687228764404093
149449204 1512.9361644168057 15.926188514063105 0.004349483568072402
63300114 1499.9989445839353 3.4962699694462183 0.0005564631720001504
121315123 1513.3333160496775 17.720950476727218 0.001335837329227283
281635502 1512.6548503302529 19.858213071911635 0.0013382079515543576
182314458 1510.6242953172361 3.800310513945597 0.002346547359559269
97356238 1509.3851593367528 6.92698784561263 0.0014093287652963426
41032132 1497.5432389451637 8.108682149598916 0.0012361797005214995
152944676 1497.3388390928797 4.544589742978165 0.000466888054204045
80111226 1506.818242229317 15.08155388151826 0.0008207665581041216
63358620 1508.1233659642107 12.718329253922269 0.003747387724680236
109926428 1498.3689852523005 17.331925362373475 0.0006871892586735917
180971795 1508.8933832534578 8.682411693282686 0.0008087192226346546
53314465 1508.7597416486456 19.993636309911082 0.0011165308836634299
391892132 1511.1701327548346 9.951154874663738 0.0010639877232712126
123632422 1511.2774467149675 7.7417347896080715 0.0012766268341460004
114103376 1496.7690212866064 6.354343048646309 0.0005627489170370412
64914109 1498.1103189650153 14.111191235670772 0.0005704901717151018
317489128 1511.6990110163274 19.386638743433704 0.0004295751895608529
340892167 1498.0288930455854 18.082344889501687 0.001201988166643494
238422837 1507.8440737963524 12.243828586234995 0.0007928246914635918
100211249 1514.3546196844507 5.709735747659337 0.0006409100826522905
64364807 1497.7658984770258 19.832355350561645 0.000563024191860639
187761273 1499.2470166965913 6.703095811475155 0.0014343721326366121
79137759 1507.1552188828412 16.817224520915396 0.0014669392821372287
131793373 1507.8347142612515 12.449500429930005 0.002768812099198187
130612061 1509.7898341591062 6.59947999116395 0.0014243888985073835
167808687 1512.0419852601756 6.1994141695384295 0.0003591703409356729
292192756 1496.925041544081 4.034662581503202 0.0035841201023683027
172780571 1512.2897569311406 17.814439835339094 0.001587833848013988
148338199 1512.1831505959362 5.755333155214289 0.0007759593377195808
156540609 1512.1776088793772 18.616269192964275 0.0008403343026564881
156712554 1500.2590146765615 9.326193773694794 0.001028795728211229
295149122 1497.0215237621608 6.939766624575155 0.0012698967547772732
456816497 1498.399214893642 8.245247420593007 0.0007273113200635203
782405934 1512.0076005882036 18.520589468862074 0.003653975885564974
150335984 1498.551033294175 8.270946481799664 0.007060319753163179
340256588 1497.0521071254395 17.359440751712246 0.0009868943063757183
65885537 1500.3573835994912 9.903058540754849 0.0006979393530543935
55497006 1508.7639864915523 11.162862431182475 0.0007395697297569344
141933798 1513.7825853098898 16.506607834939803 0.0014404513583002674
155218536 1507.548481546205 19.709095195004974 0.00035635776064360866
207245919 1508.2316122405184 4.543641723703288 0.0012734689222714162
130376371 1512.0211049852958 4.441545670036684 0.0033988080164677158
443902983 1510.4218384230853 14.446070099964993 0.0011926992660755526
52540783 1513.7004847682806 8.819134914594814 0.0010469722224550205
98077570 1510.3759761473395 7.117148049469555 0.0012148243074832127
31686587 1509.4606768738392 14.299732087490977 0.011398280344608124
124010583 1496.9773659741984 8.233872661671334 0.001362381234261786
289262479 1497.5572621939987 18.053762410443152 0.0015602078138464233
68278225 1511.684271517706 4.491458049619772 0.0010758352920832363
121287693 1513.0211233718308 19.560046495041767 0.0008081404509561516
129435284 1509.88677338529 5.78470937165954 0.0013287864343128186
177794999 1510.139684364771 3.785504567881512 0.0011704673534978158
148246049 1496.86063997132 8.231746206415764 0.0011471449558417674
238949516 1497.4733608394654 8.49535146866056 0.0007364535010586058
167794304 1512.33599113718 3.7945046379976115 0.0016332351678177176
355405458 1507.8319823012932 13.042266515154193 0.0028334406932644315
52549411 1513.3096525418052 3.6654280767471987 0.0012418638494462715
121239826 1514.281774036869 3.8011538610866786 0.0008811452784416422
237944594 1511.1279754916307 8.019936938738775 0.0007827577676158372
167653366 1510.5414479651872 16.10417845489265 0.0008076309968461075
50363982 1508.4012286357447 19.42163614619675 0.0006358657933265818
232028798 1511.8003048633916 3.74737479109136 0.0008777711014619563
60148204 1508.2569024881968 19.127103948098085 0.0014704585357530272
33370952 1496.8039422472273 4.815083084410977 0.0010156925547189263
38469443 1497.9193029525738 6.852100511577797 0.001102242213621503
25946708 1509.0756464390313 11.364143692919102 0.003252932723346754
173134994 1500.5459235821747 6.8923757710437705 0.0017646505117699738
173439565 1513.191895749865 9.293984421960642 0.0016982583925899538
175468591 1499.8744406542912 16.00274641426961 0.0008153477336140142
130798796 1506.7066728488535 16.543558731295317 0.003393571003788781
141942621 1501.1501699960527 11.617369628031211 0.0006638636907360338
64793007 1513.828602153242 16.377362827291115 0.001383408729466927
269091494 1511.1110540207171 16.925622692176173 0.0017086142586104898
238156458 1507.5442652354177 10.953432557094082 0.0019279738430681718
419152503 1500.1596813163962 13.183703701760138 0.0018126612719457983
157460497 1511.940646938394 15.159406092321337 0.000437412014027348
127899214 1501.2378932930214 14.1975141400454 0.0008045204352664839
113562556 1509.1995676930542 14.219124322156787 0.0008343680702156792
125360217 1512.8793332800778 6.6765284290258755 0.0027832942133893326
152159475 1497.5177181958165 18.67656478712975 0.0026464261886024703
443970612 1510.6194272771406 13.172541987152808 0.012822811278688865
340459357 1513.3683297653752 11.966441788806856 0.0005279628512096868
110793543 1507.0966350467886 14.72105805807795 0.0007645048004438581
154675531 1506.672718147061 16.002963940018454 0.0006777647937330404
25154301 1497.3405808275754 19.313981481141543 0.0005309648176923876
96804168 1499.916359603153 3.7276364674131446 0.001025538534340788
139248734 1508.5603405829318 12.680465804278308 0.0006564498841552119
96441585 1514.4570032139873 6.3568302779991495 0.0033576731788074647
107869338 1513.2448973897135 6.528674377708855 0.0035824700241417176
177254934 1507.3803665904018 8.915536331237531 0.0009220718701343061
121337766 1507.714873897193 7.014227225935411 0.0010576028063934502
22973614 1513.6115470847492 11.799574215073203 0.0021418392059290273
421130858 1506.8618976895123 3.795683222422629 0.0006289749264354224
113746418 1500.072921936287 15.556109903840165 0.0023517345449180866
155564135 1508.9177434916337 5.751911890282477 0.0018620875079427483
169610315 1508.3164599272598 12.206686741554481 0.0008098200676225427
95598908 1498.678298761321 4.4694263134597545 0.0019147679584729535
182227879 1496.920532352256 19.523141489553154 0.0009300018480730769
147370382 1507.8355900831014 14.060866086262783 0.0010405693145377872
63295730 1510.0226909505966 7.012046761000626 0.0015849255134349097
177659371 1499.3735377057894 12.559827002121809 0.0013497443217023305
124923267 1498.5017067691704 9.078104988448727 0.0006884731914595269
270982141 1508.5709454647465 6.2367901880484276 0.0004714863199949204
176350272 1513.2597669622342 6.118396202256397 0.0017219429253209153
133039314 1496.8246709848129 10.178121449395437 0.0012542446988576372
278183388 1507.1253698624748 8.583292985480108 0.0017263777086885931
155033672 1512.0511447233114 5.868970745754837 0.0013587090828143275
124777707 1500.7566607571973 5.7149144919993535 0.0008659023518668392
23457288 1514.0545264591963 7.507640352228927 0.0011774560084070434
268433174 1498.4058520618544 19.886699246449457 0.0005777189835380974
98215451 1508.1853007761783 8.363696000820674 0.0007894153401351417
270424867 1499.5552607106645 7.847621105193611 0.0009977634799654145
364268483 1512.7610773684426 4.859274232841368 0.0006859644272413884
142366725 1500.93425303722 8.023098296846774 0.003940624634215959
145279837 1514.0254103060768 5.109997816688478 0.0019600916912582028
281495979 1510.951654806103 15.148390163303358 0.001220300500259388
50280503 1508.674925573611 8.752383545302198 0.001194036572594079
20486452 1507.7459452369799 5.9962686167933015 0.0015779857537299895
300238855 1508.22215864599 7.313614071697895 0.0008604549812852702
427540136 1509.5386870347875 12.432168738480861 0.0010886108004562504
146124663 1497.2762489389918 13.050518913739284 0.0015576118657083724
50216885 1497.5648079947325 12.961085266057111 0.0006534819246700165
153655408 1506.7772626243568 11.905736454106517 0.0013705878592829561
55663797 1499.0859467069154 6.95179119074397 0.0013774738311520675
99350845 1497.6671543570972 8.626254034978803 0.0010226077510536943
349761662 1512.2733677954552 7.854375416367308 0.0009120412569699238
333941992 1497.6506423513135 3.873057829062785 0.0005643596206452457
170269848 1501.172682683923 14.666051507632188 0.0005899526257741853
127802387 1508.3872881170441 9.515407315179566 0.0010755025583839275
144749514 1511.4873962218178 9.499494212888502 0.0006519232939161389
280682025 1497.2916008109971 6.502426292389066 0.000976892422752936
177387484 1506.826580753798 5.2850840110055035 0.0012622822635671696
177035962 1498.3486736818313 19.473339635972668 0.0007882233041567611
109985253 1500.80298174843 13.96339055619832 0.002277933260701243
142354495 1498.238742490655 12.42914819509527 0.0005732229304573721
176093544 1506.9370670516244 13.833023234882175 0.0016811523005851418
128138860 1509.8442684339054 4.213643644643307 0.0006771140686818794
50576622 1507.6977124734344 14.931967560957805 0.0011113168794477384
409312125 1498.193531565532 15.897831693383242 0.0014461364284685165
143197505 1508.7473720278763 6.055969759411689 0.001127858723808004
178722669 1509.4108256155578 4.462804313073206 0.0008022191253724091
150165377 1499.0583474370212 3.8474982692578683 0.0014039024072044037
64576046 1513.436448708795 10.887707642309499 0.001300104582451389
280536035 1508.4483142603603 7.768620718294147 0.0009955650696553467
20572755 1508.0962906363607 3.9285169161086477 0.0014860559618719252
53172501 1513.6961350252345 18.997410223687933 0.0009044343852861671
81839056 1512.7505557743189 19.033636522997867 0.0018133125291922808
148883092 1507.342491357127 9.818302973093257 0.0006952450251494805
52750696 1510.295913979083 16.104684463519167 0.0025139371426456452
238160860 1497.6433182356034 18.470575577846514 0.00041771527966722973
332197626 1513.2928703415241 18.247188846739125 0.006576469037370524
293970922 1508.389281780266 9.551082133501506 0.0008570423406342255
93600119 1497.3666858238196 17.210349038160686 0.001267337460057779
348744507 1497.9238824686781 8.67675258764078 0.002062904249929165
148110739 1497.22645644119 18.29803878853385 0.00175072187156368
60554500 1511.831155725202 8.237961368939917 0.0118838671324928
220588056 1506.856194272848 4.866307182421271 0.001639701705399059
281221566 1500.261198698831 16.122433374055763 0.0010781679163956468
99680905 1506.8890169285403 9.817472346783278 0.0006557134743195516
124409573 1497.146480755298 9.048402151280797 0.0007817338311517783
78680538 1514.0701879018006 17.68803892635844 0.0011422000210859105
440849554 1509.6832108774156 4.6843750456771485 0.01026865197848967
65701711 1499.0258285492957 12.919293593238583 0.0016510068398417144
260301584 1508.185441925334 15.837796990484035 0.0009411011630338818
35836223 1507.9505983112767 7.410771638078812 0.0015112227075047187
382512914 1511.229537167658 18.595255347353554 0.0004912905117095698
319156786 1500.0270074626183 13.835050408372464 0.0010324150016258957
284940947 1513.1867520788564 16.87836942910959 0.001119771169251008
23731212 1498.8246239623213 4.786045469081396 0.0005401746426813649
177435558 1498.7325403581603 12.728603564517847 0.0025326072765332356
341187576 1498.4766376266348 8.565989423051633 0.0005930825494721754
292650003 1509.5730028669782 4.3852039305710475 0.0029980458013798427
23159751 1498.4321058626913 17.501265969352655 0.0008381111304876067
293236814 1510.8790344760582 15.259480819661281 0.000808253065983668
155134001 1513.7296700410109 19.597164111642066 0.0009018287569638828
51332939 1509.4554840600995 16.807289284355154 0.0019583544280664367
111963367 1508.2641486997086 11.349713575593462 0.0004813395135355571
88861935 1498.6243217902556 8.506573135269486 0.004622257793802476
349122999 1497.7512103203273 7.00908028442879 0.001945229462840832
23297596 1510.1972859895764 6.556961432629373 0.004110239454174048
126770292 1500.5162308362112 15.836962063478962 0.000714817927792947
65671383 1510.2315635349805 16.108423278069466 0.001441444503127702
349788949 1514.2445885732109 17.40016223573334 0.000721382986031813
175250688 1513.4453285128309 7.674364938978874 0.002040905761592323
140875000 1498.300809606754 7.356003961701831 0.0005769796885723575
177889754 1500.2872570463626 19.122595023821056 0.0008667569958007042
379952728 1508.6274360424745 4.053118276553057 0.001469886828618644
126115501 1511.0015521460716 17.59969855922985 0.0006890053085716922
124644305 1497.0650449407526 8.359399678331147 0.00111065454872009
121237796 1513.3910601239047 15.81472137030913 0.0008181810076415107
334056454 1501.2313361416386 3.1252096391942557 0.0016414091533377907
410902916 1513.4341533871907 9.911694424269916 0.0007673891818018595
54135829 1500.0268643853915 8.252662800231276 0.0010739393875766902
119358045 1498.7603146720915 6.3228924420787544 0.0012097454644710132
393123088 1511.1347797295057 11.511480928661683 0.0009387525022666825
142695208 1500.779942705036 7.671558373698379 0.0008714145653501602
247123624 1511.295514419231 17.155794882916997 0.0009248471725085727
265129590 1510.8619361097853 4.704191659036404 0.0012922306143985194
153587526 1511.3900391851223 6.595015267410812 0.0011710507550677632
23737961 1511.1309338201684 14.475745609714155 0.0007971801510019127
293984962 1514.1913542000268 9.81911840510995 0.002333979912284811
96801207 1500.7529738516887 12.704515867349539 0.0006799065074186101
177038247 1508.5679962687202 17.093851860307446 0.00112419672529919
777455661 1499.881760183211 13.688581749104728 0.0011795386626146486
147252416 1507.7840880909966 18.54361298991976 0.0028119758473051514
53898933 1509.2511449468063 10.660896920681136 0.0006399966777048502
50103745 1498.5503412187202 17.57112081693228 0.0017268857819081537
121239665 1508.3238112605081 7.599264010679734 0.0006521757133480643
154085268 1513.8291740822958 10.781124880243201 0.0013407058415327224
219201202 1497.6281260793244 15.599983403711704 0.0004299997922285329
291690824 1510.4466137725176 13.534909352735513 0.0008609474961321065
81406262 1513.6689375416374 6.15514379920934 0.001272192391278494
109980392 1507.0837430398637 9.56922905245857 0.004178635945636858
306661814 1507.216750009677 4.954921596623795 0.0005418040082948581
80924940 1512.8193771185156 6.886040957200769 0.0004932325001533943
182220799 1497.9242104648317 17.30396602168845 0.0033915707718811493
270448600 1496.7170520353409 16.410425357439905 0.003261490857737147
98392366 1497.7504534573948 5.6123743966315365 0.0013828721527761384
121201079 1498.9692186753362 6.810494204478298 0.001097542354512137
62401214 1513.7497250382432 17.877770343184217 0.0006771225510922682
99684132 1510.7068391273194 14.175358574827564 0.0010724216980014393
178445990 1499.7239903489287 17.51147817956324 0.0009156137306533832
319085477 1498.5200745876898 10.0203649080777 0.0007125806149385758
170086054 1514.1771253899444 15.095835607440794 0.0014152548170078493
155210241 1497.6986394243536 8.776505491110854 0.0005869717624028592
93950520 1511.9659403162761 10.894675893026944 0.0032547638026192253
341421037 1513.976844064596 9.41755048619359 0.004401969696053399
149615911 1513.870685545077 19.131042516829886 0.0011745741689703272
257067370 1499.6794752350143 13.670490032123846 0.002638843633064803
150222268 1512.019607448529 4.098301817862133 0.008686959783661082
271597440 1497.7429368109108 8.447011147846041 0.000618351937273546
167422178 1506.8171411548435 19.073226593879664 0.0006709927141217162
153277156 1497.1480083344395 6.870652522933588 0.0006713652849828762
167004312 1497.2498400653192 6.277549854448834 0.0008666472890517922
175076271 1498.5758950707002 13.993973987926598 0.000630544940586715
341799359 1507.574913819405 15.697096764682186 0.002020984117821239
280523482 1508.4269423198048 6.118432772664951 0.0005451813353081115
350931162 1508.9008761352068 7.033653724678835 0.0013235430573655918
80411769 1508.7182605851324 14.85060073116322 0.001179919990616019
98579538 1499.5645437910907 17.48488650016332 0.001499246004244928
147959677 1498.7867956933915 13.623578502611725 0.0011638291350454008
291789482 1500.0978581047543 16.864862572345253 0.0004402313630175021
339638193 1497.7290218447865 9.960931320115954 0.0008699575370501853
88977591 1497.7686498580376 17.977758381333913 0.001722495036126238
66033545 1512.2821940312783 13.187428816147774 0.0007176408294636299
348297208 1511.1704868122777 15.631123218072645 0.0014536805484641673
182530099 1506.9450878567166 13.892547354874232 0.00763400888015202
129931204 1500.3170885391453 12.283121657125527 0.001040154524826901
355281692 1513.3993752778795 11.81865070724202 0.0009119073865354179
144468380 1511.7683699315687 18.160109414683358 0.0007874246336460715
101212099 1497.3843291364503 3.0584928706150363 0.000916460204811008
53562040 1498.0711073201817 8.0256787508359 0.000974832414498652
64965406 1497.0814861991182 6.187816576488292 0.000407511121354765
144749407 1509.946311491851 7.451315838286884 0.0017747121816643948
237403074 1497.6344322086939 18.751611626987888 0.0008098373767703201
425223311 1507.016368992542 13.3623956296702 0.0012187701903373885
