TIC m_TIC RAJ2000 DEJ2000 Tmag BJD0 Per Morph Sectors Transit_Times tpeak
382266319 1 082.8471259972 -58.2026021421 11.418 1468.356301 0.3442883 0.769 7.0 1515.1795098 1515.1795098
382266319 1 082.8471259972 -58.2026021421 11.418 1468.356301 0.3442883 0.769 7.0 1515.5237981 1515.5237981
382266319 1 082.8471259972 -58.2026021421 11.418 1468.356301 0.3442883 0.769 7.0 1515.8680864 1515.8680864
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1492.1238934 1492.1238934
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1492.8256446 1492.8256446
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1493.5273958 1493.5273958
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1494.229147 1494.229147
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1494.9308982 1494.9308982
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1495.6326494 1495.6326494
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1496.3344006 1496.3344006
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1497.0361518 1497.0361518
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1497.737903 1497.737903
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1498.4396542 1498.4396542
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1499.1414054 1499.1414054
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1499.8431566 1499.8431566
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1500.5449078 1500.5449078
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1501.246659 1501.246659
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1501.9484102 1501.9484102
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1502.6501614 1502.6501614
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1503.3519126 1503.3519126
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1504.0536637999999 1504.0536637999999
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1504.755415 1504.755415
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1505.4571662 1505.4571662
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1506.1589174 1506.1589174
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1506.8606686 1506.8606686
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1507.5624198 1507.5624198
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1508.264171 1508.264171
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1508.9659222 1508.9659222
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1509.6676734 1509.6676734
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1510.3694246 1510.3694246
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1511.0711758 1511.0711758
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1511.772927 1511.772927
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1512.4746782 1512.4746782
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1513.1764294 1513.1764294
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1513.8781806 1513.8781806
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1514.5799318 1514.5799318
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1515.281683 1515.281683
32000625 1 055.9879597069 -71.4790488627 11.053 1325.808859 0.7017512 0.535 7.0 1515.9834342 1515.9834342
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1492.5136936 1492.5136936
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1493.7346542 1493.7346542
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1494.9556148 1494.9556148
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1496.1765754 1496.1765754
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1497.397536 1497.397536
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1498.6184966 1498.6184966
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1499.8394572 1499.8394572
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1501.0604178 1501.0604178
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1502.2813784 1502.2813784
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1503.5023390000001 1503.5023390000001
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1504.7232996 1504.7232996
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1505.9442602 1505.9442602
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1507.1652208 1507.1652208
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1508.3861814 1508.3861814
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1509.607142 1509.607142
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1510.8281026 1510.8281026
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1512.0490632 1512.0490632
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1513.2700238 1513.2700238
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1514.4909844 1514.4909844
350030939 1 114.7655553506 -60.6190307786 9.574 1411.930294 1.2209606 0.585 7.0 1515.711945 1515.711945
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1491.9275998 1491.9275998
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1492.185302 1492.185302
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1492.4430042000001 1492.4430042000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1492.7007064000002 1492.7007064000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1492.9584086 1492.9584086
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1493.2161108 1493.2161108
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1493.473813 1493.473813
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1493.7315152 1493.7315152
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1493.9892174000001 1493.9892174000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1494.2469196000002 1494.2469196000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1494.5046218 1494.5046218
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1494.762324 1494.762324
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1495.0200262 1495.0200262
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1495.2777284000001 1495.2777284000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1495.5354306000002 1495.5354306000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1495.7931328 1495.7931328
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1496.050835 1496.050835
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1496.3085372 1496.3085372
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1496.5662394 1496.5662394
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1496.8239416000001 1496.8239416000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1497.0816438000002 1497.0816438000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1497.339346 1497.339346
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1497.5970482 1497.5970482
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1497.8547504 1497.8547504
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1498.1124526 1498.1124526
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1498.3701548000001 1498.3701548000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1498.6278570000002 1498.6278570000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1498.8855592 1498.8855592
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1499.1432614 1499.1432614
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1499.4009636 1499.4009636
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1499.6586658 1499.6586658
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1499.9163680000001 1499.9163680000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1500.1740702000002 1500.1740702000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1500.4317724 1500.4317724
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1500.6894746 1500.6894746
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1500.9471768 1500.9471768
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1501.2048790000001 1501.2048790000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1501.4625812000002 1501.4625812000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1501.7202834 1501.7202834
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1501.9779856 1501.9779856
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1502.2356878 1502.2356878
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1502.49339 1502.49339
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1502.7510922000001 1502.7510922000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1503.0087944000002 1503.0087944000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1503.2664966 1503.2664966
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1503.5241988 1503.5241988
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1503.781901 1503.781901
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1504.0396032 1504.0396032
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1504.2973054000001 1504.2973054000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1504.5550076000002 1504.5550076000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1504.8127098 1504.8127098
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1505.070412 1505.070412
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1505.3281142 1505.3281142
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1505.5858164 1505.5858164
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1505.8435186000002 1505.8435186000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1506.1012208000002 1506.1012208000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1506.358923 1506.358923
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1506.6166252 1506.6166252
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1506.8743274 1506.8743274
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1507.1320296000001 1507.1320296000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1507.3897318000002 1507.3897318000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1507.647434 1507.647434
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1507.9051362 1507.9051362
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1508.1628384 1508.1628384
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1508.4205406 1508.4205406
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1508.6782428000001 1508.6782428000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1508.9359450000002 1508.9359450000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1509.1936472 1509.1936472
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1509.4513494 1509.4513494
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1509.7090516 1509.7090516
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1509.9667538 1509.9667538
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1510.2244560000001 1510.2244560000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1510.4821582 1510.4821582
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1510.7398604 1510.7398604
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1510.9975626 1510.9975626
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1511.2552648 1511.2552648
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1511.5129670000001 1511.5129670000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1511.7706692000002 1511.7706692000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1512.0283714000002 1512.0283714000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1512.2860736 1512.2860736
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1512.5437758 1512.5437758
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1512.801478 1512.801478
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1513.0591802000001 1513.0591802000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1513.3168824000002 1513.3168824000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1513.5745846 1513.5745846
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1513.8322868 1513.8322868
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1514.089989 1514.089989
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1514.3476912 1514.3476912
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1514.6053934000001 1514.6053934000001
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1514.8630956000002 1514.8630956000002
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1515.1207978 1515.1207978
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1515.3785 1515.3785
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1515.6362022 1515.6362022
141975903 1 095.7264788983 -75.0337334481 10.834 1411.009109 0.2577022 0.758 7.0 1515.8939044 1515.8939044
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1494.6626962 1494.6626962
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1497.5906864 1497.5906864
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1500.5186766000002 1500.5186766000002
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1503.4466668 1503.4466668
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1506.374657 1506.374657
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1509.3026472000001 1509.3026472000001
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1512.2306374000002 1512.2306374000002
141622065 1 089.2287416960 -73.3426393715 9.799 1330.695245 2.9279902 0.577 7.0 1515.1586276 1515.1586276
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1492.1014114 1492.1014114
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1492.3694796 1492.3694796
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1492.6375478 1492.6375478
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1492.905616 1492.905616
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1493.1736842 1493.1736842
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1493.4417524 1493.4417524
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1493.7098206 1493.7098206
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1493.9778888 1493.9778888
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1494.2459569999999 1494.2459569999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1494.5140251999999 1494.5140251999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1494.7820934 1494.7820934
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1495.0501616 1495.0501616
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1495.3182298 1495.3182298
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1495.586298 1495.586298
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1495.8543662 1495.8543662
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1496.1224344 1496.1224344
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1496.3905026 1496.3905026
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1496.6585708 1496.6585708
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1496.926639 1496.926639
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1497.1947072 1497.1947072
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1497.4627753999998 1497.4627753999998
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1497.7308435999998 1497.7308435999998
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1497.9989117999999 1497.9989117999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1498.2669799999999 1498.2669799999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1498.5350482 1498.5350482
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1498.8031164 1498.8031164
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1499.0711846 1499.0711846
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1499.3392528 1499.3392528
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1499.607321 1499.607321
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1499.8753892 1499.8753892
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1500.1434574 1500.1434574
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1500.4115256 1500.4115256
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1500.6795938 1500.6795938
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1500.947662 1500.947662
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1501.2157302 1501.2157302
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1501.4837984 1501.4837984
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1501.7518665999999 1501.7518665999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1502.0199347999999 1502.0199347999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1502.288003 1502.288003
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1502.5560712 1502.5560712
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1502.8241394 1502.8241394
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1503.0922076 1503.0922076
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1503.3602758 1503.3602758
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1503.628344 1503.628344
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1503.8964122 1503.8964122
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1504.1644804 1504.1644804
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1504.4325486 1504.4325486
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1504.7006168 1504.7006168
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1504.968685 1504.968685
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1505.2367531999998 1505.2367531999998
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1505.5048213999999 1505.5048213999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1505.7728895999999 1505.7728895999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1506.0409578 1506.0409578
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1506.309026 1506.309026
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1506.5770942 1506.5770942
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1506.8451624 1506.8451624
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1507.1132306 1507.1132306
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1507.3812988 1507.3812988
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1507.649367 1507.649367
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1507.9174352 1507.9174352
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1508.1855034 1508.1855034
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1508.4535716 1508.4535716
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1508.7216398 1508.7216398
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1508.989708 1508.989708
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1509.2577761999999 1509.2577761999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1509.5258443999999 1509.5258443999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1509.7939125999999 1509.7939125999999
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1510.0619808 1510.0619808
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1510.330049 1510.330049
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1510.5981172 1510.5981172
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1510.8661854 1510.8661854
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1511.1342536 1511.1342536
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1511.4023218 1511.4023218
260162199 1 092.8041353247 -55.9532498779 11.908 1325.362991 0.2680682 0.754 7.0 1511.67039 1511.67039
