TIC tpeak
169015663 1509.1508804784237
284613810 1509.0696775841316
97582049 1496.1167457899494
110905021 1510.4559007939324
403672592 1508.5508771339792
182166500 1510.0527619226712
88795582 1501.0215177913485
151785569 1506.9806472090852
66234987 1508.0796516845548
373917864 1510.6302163506607
238092364 1497.2971057808004
38696355 1508.4734432441126
123755695 1513.54266026378
281221425 1496.873768710811
80266657 1512.0281285811952
238591884 1511.7063392118341
219209017 1510.3596850937367
419094591 1499.468995213332
260189685 1509.7034278725246
268875030 1494.6308163493802
130580138 1494.2806000689209
51102514 1499.2033520584525
14610535 1498.6835167237764
168599665 1495.6885194767826
109319212 1494.4644470036176
412740867 1512.8939209863202
266659483 1497.6350181024288
148502106 1499.051643746307
389874797 1500.463883844084
64439394 1500.2659297991981
151074686 1497.7208992424178
99783093 1507.8427384965514
170007791 1511.2102610850045
122798716 1497.9561048650673
119441278 1494.0281982238398
350763400 1510.9308769281783
127260097 1496.4731501316344
30528156 1508.7610231522274
142711033 1495.0386602682258
349205043 1513.0395212861029
266439981 1494.7103194447866
156842108 1512.4254059266846
97353720 1496.4581008718621
124101993 1509.0100233028352
139342000 1499.393875573837
173508848 1512.2851123871444
129369674 1494.4852367479334
55490715 1507.5028255347809
79683927 1508.3891866244032
405045870 1496.8350601028144
234414435 1509.0608268533686
318655548 1509.6259343341358
152080950 1495.4886400588207
452357269 1512.1674477168003
51341943 1495.5271272527489
271999852 1495.880443415991
309758128 1513.766042954077
94405042 1512.7535530178377
149424038 1501.0902934869964
178739835 1495.317640670406
18915885 1512.7394133190473
174476192 1495.601288252125
306944572 1496.952272621886
284552430 1509.8866995680214
178151510 1499.617131349773
281632490 1496.1045480993273
132085591 1510.3028644961769
25132465 1497.4907233447657
93853127 1497.608078050925
128578715 1510.0469098949886
317772258 1507.0825723364912
53123110 1497.8059781302711
409689736 1509.6417861676557
64721762 1499.9154077822218
347267866 1508.9431626935243
333809991 1509.1370720895409
267390665 1500.8915727414544
54705335 1498.6323733264692
142049787 1497.3329773754165
431877175 1499.579949787117
412742254 1512.5333902410284
443822238 1499.0992132679708
347101003 1512.3667650752916
147705072 1497.2645648305843
278023144 1495.0546874289914
145330718 1512.671065068957
264986815 1507.6603114198988
279055706 1513.799265996523
109055837 1509.9429927334093
29826422 1508.1536978148426
291554298 1499.6112794691442
803488491 1494.3989710492185
177216839 1494.77267535362
350655761 1500.8740055019623
272232918 1497.8672656625647
260353710 1494.5630191963069
150062527 1499.5075155859931
835694193 1494.4927707736863
260849398 1498.2802405093864
169057475 1508.334922410954
141469941 1499.6900730953407
349890352 1498.2986955426172
66094884 1495.6532321170505
129512129 1497.385553613651
125639056 1499.3647900124383
272126744 1496.4878084655447
56390159 1499.7134505082556
21273460 1499.7818442425648
144054246 1509.7658114090982
63431439 1512.7454323662596
101210302 1509.2994485260601
431842456 1507.9110111817479
123257349 1508.0326529378601
130513212 1498.4568676986735
112725274 1512.732998336695
234393972 1512.3700760470826
111863476 1510.2066530668358
268973404 1498.8885131933912
126102954 1507.6604995802825
348293740 1497.7202146581049
64538632 1512.9581517797337
306777861 1499.4806954991811
319434246 1507.8710039336972
178061623 1507.165994255389
88866954 1496.5000102957908
55492795 1495.3285804026964
126778029 1512.9221886719804
290655355 1498.8391834308202
61841728 1498.3918838935513
127981626 1500.877893467582
21273639 1494.8211433809429
341041266 1495.7023003678905
425083301 1512.34149514165
48955303 1513.7836886709442
141785991 1512.3907924299003
269903953 1507.4768003295985
129094403 1495.410755294122
52169147 1496.4127112186588
156478164 1511.8731142593565
234454452 1509.1187953557596
334061312 1507.8084509050566
23093161 1508.1668099746234
94891195 1513.0494998637348
139713208 1511.5790663090131
143593971 1509.0868844990803
140880572 1512.4181219775028
167797285 1498.326263145813
178254185 1508.677605036112
445392877 1499.856001119754
231080182 1497.1479714044185
79929595 1494.216530756721
419082946 1496.500113611179
64785184 1513.9780327511378
187660501 1496.3141808379778
168334316 1498.3264788957931
453001711 1495.5829124622378
769402379 1511.1413450420655
142125029 1497.1949728158063
409465161 1494.0379591303026
238086116 1511.2364237672641
80913339 1496.0736562815352
157046949 1509.7195206807785
259164300 1496.9474154309803
389665718 1498.2011507863524
97163632 1509.244277828885
260239436 1510.2763241703185
148487217 1499.3298074458362
177355194 1497.5460393342562
268987126 1495.586785961783
284653612 1499.0344347520327
468992706 1500.3546696421045
148989281 1512.0027200366421
349332629 1509.3565962997097
126032779 1494.5476854097794
237386794 1512.1969613006877
156113030 1511.312563242913
318221425 1498.3906692199305
146694944 1500.9912160501183
318042812 1494.6667382978853
288902252 1497.6232724185625
776345276 1498.484634062702
277317412 1512.1418384052147
154169301 1511.4009689590646
271698614 1512.1253624385315
293225913 1511.9589723674685
170305723 1496.707955482219
78386355 1499.9204626108144
238565462 1493.8195875695667
141921235 1510.0192644997626
173510694 1500.0269524674713
177976026 1494.721776082109
269399830 1510.7368942434186
141103001 1498.838660556488
176249072 1496.2883476076345
751147765 1493.9971964765386
27547325 1511.6229653830658
148405777 1508.1717551511865
143832191 1501.1571167184757
455245670 1494.533258812572
264080410 1495.0927201286966
231955897 1495.699163872424
281575796 1496.9421610431048
172367292 1499.4565210881915
59729118 1497.0717493226648
292836248 1494.1524065585081
156325804 1499.789423056847
382068685 1498.7615507163675
295962092 1507.5707930401018
364423912 1507.6413750233312
177278876 1509.003907651187
129166607 1511.8485825015885
147631420 1507.2522096976115
140894656 1499.2546112520113
339768580 1506.9086555397057
147948704 1498.387436827781
52868796 1494.811485583994
374997078 1496.1920015190974
409825903 1494.057004489514
170217038 1509.6462662185234
111495503 1493.7927525921102
266547915 1512.2253039605446
108048255 1511.901880033971
114650794 1495.9625279545453
176253519 1495.9110851520536
341620355 1496.2974240502413
148720689 1507.4462229771875
237972911 1496.9997760483686
167754733 1497.9645312624398
167305955 1513.320601947301
154083473 1497.0240467009626
147378997 1494.956463629138
150131761 1510.1837135861006
142695131 1501.1536121787356
219168132 1513.4849517830244
319155355 1498.2831494282334
168271102 1494.4025314592755
142085212 1500.3860666395249
331996888 1495.9080201795448
260266539 1510.7405401177411
107161764 1494.4314467833492
262423390 1507.734339676461
306479227 1507.2230168887493
153265396 1513.9759245920143
53562936 1507.1187242988199
63048234 1496.2264271012307
382156565 1501.0572189734714
271117160 1496.9291384195744
94697669 1507.6554454108466
388083763 1500.1851398527715
231939314 1498.468810411191
341723854 1500.9818757384508
55480936 1498.9175480855604
110110096 1513.6318630483418
169773881 1495.613988164422
387338754 1499.2430872880243
141823511 1499.3667419656344
124644823 1508.265136509528
153194994 1494.5813884511983
153266683 1501.0497139828701
339960147 1495.4924376030995
231948779 1499.3873289781857
262293910 1512.2382174903296
14902530 1500.3760055633845
409737669 1495.2820516341721
73413706 1498.7884499093923
129267091 1494.196365193188
32052330 1513.408459466346
453000509 1509.8326574736814
260420397 1513.7614594044721
117771649 1511.1560529099713
382572739 1496.1768541199567
130418421 1512.0632993401737
156062774 1507.065685812854
126589749 1513.7073505323826
333808665 1496.0951245015733
49313582 1496.6307247751315
53750276 1500.1959961492482
35838684 1495.2779856378438
294982780 1509.8426438560994
95665462 1494.1766990957963
96437936 1499.2137806786084
182096661 1511.144476750438
63118592 1512.7636460574558
431798176 1497.8625515914748
47594004 1510.248950144814
172780052 1510.7013020401332
238915285 1497.7178182655834
151420824 1500.9107094533554
65070555 1510.595517223576
156397113 1494.6047871591566
59892150 1510.6517126896958
142412023 1496.2512073216997
177163224 1494.1318848787969
334345975 1510.0938053480663
97703030 1512.1779249590727
773589882 1511.0918505655477
177721777 1507.4604156704825
151010347 1512.097766056323
280225697 1497.3449292467292
278269291 1498.4243436221723
119522166 1496.9217723634374
66150988 1507.576866633423
88760824 1511.78383491472
157001469 1511.5421043358008
391894036 1496.2277338931772
293006004 1510.9451384069991
306533760 1494.4415805984743
318659434 1499.7987173130477
409734828 1509.9527109199144
346996982 1500.986942283283
123134060 1500.5168881788047
94234613 1511.6624665871043
753239185 1499.3651740682578
170434930 1512.2246697590842
100207077 1508.791489059111
36562169 1495.4775690951647
100200771 1499.447231200872
51190566 1508.5073915675669
98159436 1511.8798382437049
29629837 1494.5044420010463
770851828 1497.4631687977887
35489057 1508.4183133947988
182220613 1509.879354443664
444000733 1512.872983027589
307074786 1496.6627230867277
262396026 1507.7751347869798
339672460 1497.191870159505
177328361 1508.7018111164405
269907361 1499.3133136531847
150079390 1507.801754592892
172522471 1498.1595758442304
33195230 1497.3450422684562
339634235 1511.6477537223584
114014940 1510.3741061249932
64204874 1511.300176930136
437147737 1499.636415438512
134529681 1495.045107904314
127325464 1495.7577241714166
41233062 1513.850501791935
268867310 1510.2677727574949
113023596 1508.085690690824
264750213 1511.1416402601558
440823611 1512.0116628735866
752532964 1506.814452488126
307554536 1496.3291967221837
146895055 1513.6221640592346
247162019 1508.0716450887555
73295304 1499.9946114365853
49386024 1498.7211115107095
187602308 1494.5551828752148
94235281 1500.2388830492712
235052847 1498.6306057568777
178130776 1509.5443598955528
48609355 1513.1893071891127
167167081 1500.456751657418
140576771 1507.775581509285
149520215 1499.3855985751015
147899731 1496.1440050998333
19940590 1496.7250769790176
93599356 1496.7579186730497
437089183 1511.0552436633157
280677834 1497.6033806431983
141506956 1507.7557160068636
150272942 1507.1717957227652
123440707 1497.184803764312
231340304 1498.3102724054256
346805357 1513.3460062034155
269069385 1494.7158176491455
54484719 1513.2114825051735
50896451 1513.51328160441
279219314 1509.0157218709207
98219693 1494.760408182979
152323517 1497.5551195466026
56139178 1495.9383488402875
36430593 1507.965902344169
157459685 1501.0152963911985
96389106 1499.5602993490313
149060082 1510.3906939180845
412383080 1513.794000324378
140829273 1499.3736199123116
143321465 1496.9900156095136
170522176 1511.9433131741744
157632439 1496.5010639279221
155483487 1508.020668141506
306852992 1508.088483348152
60255727 1512.996828578234
142621626 1508.7278404115684
98080569 1500.7955922803944
140874133 1495.2996331575648
35490219 1493.8497664311972
154602258 1508.4793939292817
148934983 1507.9037406902871
238544148 1500.3307299830485
124939724 1508.3670452407086
218607252 1499.1529317045747
389617450 1500.7513424842816
52172612 1494.0235997502366
412456970 1494.2146862841273
285211610 1513.9997875625572
80272218 1498.9087128980611
141250353 1498.3823430839489
140465669 1499.7638780100363
122723851 1495.5323835534577
317581696 1510.4803751910151
350520293 1499.4896121679967
348363291 1508.160267348281
127409562 1512.7627506449685
175074365 1495.7933611254095
61906937 1494.5582720769025
389781476 1513.8140904601726
350182598 1508.0546413394213
437121823 1494.7214970520183
149612111 1494.8507709982723
101263754 1498.3511737505512
156469017 1512.8732174906638
425222472 1513.3302497337045
128809396 1500.1089801784697
123695932 1498.9888877171804
278779973 1495.8810061342563
107624296 1508.654727839091
346807098 1509.4052411662126
139929159 1510.458840616582
262694856 1497.4451079452322
278778694 1509.7419167562343
173084637 1499.4422713021427
172366339 1497.3466173878207
271272493 1509.0898297453393
148940290 1496.5846364248684
152941165 1498.7831535155753
174868335 1500.3026310320658
358666159 1499.9482752849494
279213509 1500.9749156597165
127406055 1499.9186371725743
60195723 1509.6772575145385
119332308 1511.5964535839225
219182940 1507.4756259283706
23812091 1498.1046189345807
142071514 1506.962280927958
419027249 1511.152189411964
231935016 1498.1358232812574
174956638 1498.4508420543905
835974116 1510.7388993667616
146704736 1495.1282410773588
125059868 1510.8881271190135
231399301 1507.9065163406021
109557753 1510.6079039992258
143736641 1510.766551477489
124875035 1496.2244289818643
130614328 1494.8623010533033
65059667 1497.9596102341532
149126338 1497.3963277672135
274230697 1509.7670021958404
455140299 1499.7153280532207
127132960 1498.3357204513104
150394147 1496.2808468145952
112472866 1508.7398900570436
80652581 1500.1264198665913
172231285 1496.434213633076
146254439 1512.1975720531605
168430357 1497.423042606854
349372631 1496.8719338176566
81285806 1496.4477490639154
146404061 1508.161092365069
145618981 1511.3355764943808
19074797 1514.0497445318895
289259896 1495.7563213851026
128575906 1511.9610505794763
62397138 1508.5433660822348
319151409 1496.7830008803924
131796937 1508.9101824109864
139163624 1510.0891612020303
65132904 1497.2425428367908
265011295 1494.1495397898568
280006116 1510.8793438000487
432208848 1495.0915008715972
98028267 1494.3211178142342
207331485 1500.689384023327
50757823 1500.1796786690559
187566106 1497.8602729253835
125259729 1507.9840038059076
98159850 1500.565900070734
81587091 1500.034758977134
155490117 1500.2338355098038
374829419 1497.635593046148
452849418 1509.4161185854318
94406767 1494.731080913547
178589057 1501.1295721202487
421130845 1498.8013951730707
66340804 1494.221364057261
38907400 1499.450200050368
80564254 1507.1203696895407
67860811 1498.6992731415448
175070092 1496.441551508057
340482415 1508.6736503671414
140874129 1500.4376784336032
348371391 1511.397257890932
153187833 1497.0065824140022
38825656 1494.88355130981
64608459 1508.6069535001388
65209720 1498.8398935713853
409378762 1506.9871813242387
255560869 1501.2080573541627
149500061 1508.6669845334077
262446594 1499.748352656744
150341775 1509.2156543295182
231424154 1513.6689053440937
48807375 1494.7518162940335
346879127 1497.9939891339009
134639347 1511.2408748278394
31778373 1495.0380995592332
268344976 1499.2224619720748
148886785 1495.7248813859014
151709748 1507.9845543584065
62077391 1513.4551124130937
255703852 1514.0381319872454
453143233 1507.2316158151048
145288985 1508.3751081372693
149403092 1508.4551854268434
61759425 1513.1578612019175
430420151 1496.5752077189445
267754458 1497.0703630911485
125719035 1507.358651096892
125194123 1508.9446850123709
157570151 1513.8787837095535
79434010 1500.2547980767988
65967591 1506.8630858571596
440829839 1513.9105436843104
53605080 1498.1258211604263
238164815 1507.5294200513729
156182433 1495.3434284096513
142050817 1507.245657023073
423245358 1512.3164918010916
125616744 1500.2827026380085
149628216 1506.8566966041321
318792309 1494.5338602488375
60195365 1512.581125616467
19970141 1509.7934518857664
18915039 1497.16527978513
766717088 1498.193011177797
53175612 1499.5212468647048
22596738 1510.6268561578695
320927781 1496.0870064290184
232015888 1497.3251310622952
145625296 1509.5068586112566
143662981 1510.224508084157
60323722 1513.6956614436983
143919686 1512.5486886751746
177515667 1513.8481119104292
170003762 1496.3516404704562
179113581 1495.4900167969959
51249521 1496.5971304663842
155220984 1513.086262001125
108651854 1498.617796129144
234400074 1510.4602746199382
264902564 1508.0861291136973
114114000 1497.715660367898
287272898 1512.673613161264
156943404 1513.9247653387913
150604556 1508.4399399068147
146039664 1514.0281131760576
340633813 1497.2990898040098
290718849 1498.7713126392462
123087952 1496.3127106465622
299841975 1508.2009354746788
64978605 1499.0955537057794
437141794 1495.5623136712213
309616407 1494.733769354643
766328212 1511.4287891109432
231964080 1507.5479083215741
349642949 1501.259776126446
51490622 1494.7411319740947
149200745 1497.1304117171899
292189506 1509.181419702086
88623739 1494.520481155457
65411458 1494.5139181869329
98081321 1511.0184556809004
79944959 1494.5168926989556
306540357 1496.2533262226975
306945745 1495.9329618711045
50646501 1508.2732563624525
80907487 1507.251591767281
79933869 1509.9453830870254
149075004 1494.1523963132677
128731957 1509.7550054938154
55963117 1498.8069255059547
178126998 1500.260994917855
423126568 1497.6981237299176
61582244 1496.6382996180907
126443692 1507.2600411390324
172257762 1498.0632336143722
48614921 1494.223524166924
62965892 1513.8636071271967
422028681 1496.1973705754538
129592392 1496.6376366465802
126688143 1495.3724579218465
294501534 1500.1846182983006
764898023 1499.2979153489925
157699496 1496.2258622822308
259164009 1498.1512331962301
260353364 1513.9140968050926
29990829 1496.873986665423
306945931 1494.8788208194849
156581646 1495.4167701863207
295512758 1494.204138778541
150324022 1493.8886204164226
187707632 1497.249775010348
271498571 1510.3617840168545
125638995 1506.9220625862367
65663375 1507.0475463689386
111644435 1496.8101891333872
141111494 1499.356402470035
52541962 1508.911595930452
153854072 1498.2613084986444
65193397 1500.7996869948945
128673116 1500.8012484182652
64360183 1507.2871085528118
267679296 1509.5890542236891
140527359 1500.6593388215217
264411147 1498.0308307331636
452930141 1508.6126716419342
129166379 1496.9468840228815
100210631 1507.4840288915907
156403732 1497.5955444060655
292284916 1509.5430206451422
231917578 1510.4936497309332
30275685 1501.0797430736905
458641214 1497.3866452254126
443961181 1499.5157309951821
127258874 1512.9220645769099
153268696 1494.5006627228934
295078005 1498.5266125616438
260003655 1500.9018740057677
452932416 1506.7307871985756
113106335 1494.1897454456812
19762441 1496.8731086100859
169911895 1500.0040229452366
126536588 1499.5396711374358
293321087 1507.7415991373268
146472653 1509.6175709245126
99682927 1514.0215726672523
231962210 1509.368678529249
125136051 1493.9497256893746
288475913 1507.3161851662005
142771834 1499.3224973317158
150890060 1509.937858731201
284345692 1498.9878174600049
268867977 1496.2358318296885
141865619 1497.7846756520105
148405782 1512.6987024377027
231074853 1508.763590807312
393271479 1497.636509521604
126870017 1495.9229045406234
440798725 1494.13360202639
51105770 1500.2549967304647
132174100 1499.9596836246533
142601665 1507.6018349509725
266901665 1507.6871654068016
101197202 1511.8323555872323
405218839 1499.2957655500918
272468765 1497.3457812872011
264746893 1510.2529808942195
150219080 1507.4465274808567
268463871 1496.0281651102616
35833859 1508.5379132189476
156918679 1508.0710406327307
409259105 1508.340134856284
127578519 1509.0942038399885
388182493 1498.2667749809104
56463795 1508.8632862216239
307296357 1497.7678576698781
231930291 1508.1003671762926
178741653 1513.3796927316278
334050191 1498.5603041597994
349426819 1501.1869935628035
80644211 1513.6625093793116
299833327 1513.9333175988656
32254719 1497.9118702120552
144475608 1508.4226598247344
366410280 1495.2115329057144
350479589 1494.2591832141763
264415169 1507.9955286910536
98072489 1511.7025441245019
52918396 1511.2339092262666
17595659 1508.5680473350524
173382231 1507.2409370253324
264753555 1508.4237069066428
143915468 1496.0208867977565
150081883 1494.4061257215099
170521434 1513.5611969000122
41533884 1496.430099089069
128055796 1498.5235539239698
97652504 1513.2283452515628
96980980 1511.8597009196355
440773447 1511.1335949126803
145398481 1496.7188043766043
238404115 1494.0516448630099
145906522 1509.0553053742979
148001014 1512.6665504191794
63306237 1497.656074148639
97705198 1495.1108427285205
344025566 1497.8149852841473
156836547 1509.3209960487452
14610043 1494.8220805833575
14448057 1496.308089401354
443905419 1511.7884759265594
170473732 1498.5070247696003
126275019 1495.1467684302581
412774278 1497.068565301888
48804757 1496.0156239870655
425277487 1507.1914589909136
281348756 1497.7505633849792
139574382 1508.3388698856008
133150932 1511.033268292985
458642083 1499.467029107086
300866395 1496.1025418862769
47515554 1513.1914384435474
423124780 1498.5616212921245
98485161 1497.0414264598278
51399183 1513.6407692331875
177438295 1494.4558452064116
349407963 1507.455445234622
80548776 1497.3785137757402
65213298 1511.6586278776572
131244933 1497.8487948645243
55745207 1498.6577384512918
154910539 1498.1956548841397
143598166 1508.0208095835244
64403226 1495.8782639681065
99690252 1507.7514921571044
53899493 1508.1313630575394
156932351 1497.242313695884
355356430 1501.102065338451
292652247 1513.8299905260117
307179189 1497.5795559307253
346993801 1513.3751620229489
123262431 1510.579104987548
167164456 1496.466260585316
349910181 1508.1841339563543
145276075 1513.5377993418972
391902169 1498.4220703412007
142769327 1497.9875433629848
238672934 1494.113722488587
266948025 1495.7730875950408
141786914 1507.344413282677
332080065 1494.312796436452
142533049 1508.7465343139468
267830544 1513.9675298334535
50928041 1495.8301181740048
172925367 1500.061934767403
341796695 1496.4313345798075
347003062 1498.3456536010217
177859045 1508.380424670281
126037832 1498.2439631326656
31928166 1508.6875614775806
141835966 1499.2469975384454
238078633 1510.1371371479647
280621177 1511.075899572149
146901801 1496.4472533875726
122910943 1497.531436333057
350934728 1510.5367723432394
382044694 1512.7809116895173
94234984 1500.9955813390006
80032381 1507.121559404268
264575845 1511.9979215124715
262754388 1496.680372224562
456871207 1496.5359082462933
94409364 1494.4301149688652
178585839 1513.940552013613
146027981 1496.3387857822497
35582674 1498.8592983941815
149403471 1494.9890355380157
220591105 1496.8337868759318
278474949 1512.1296241013692
834410391 1512.1177904981544
157625863 1495.742936408757
169771786 1510.2490184026728
107348060 1512.1390373771242
385663842 1498.8550563138522
373914527 1509.9729394556987
142411705 1497.982144369932
64839010 1507.7396751496753
56473302 1512.6803200315303
97350205 1495.0100482976861
157566889 1500.8280411099356
80024900 1508.0544385226663
147702756 1497.321098559622
129163033 1500.2593909988796
153263676 1507.8102960439394
23091491 1513.5627066296936
333813860 1512.3374537048828
745754191 1507.7006954815895
143726731 1513.404769163148
59652382 1508.6648760854982
38954504 1511.2791276082994
452874372 1507.884826354655
348656284 1497.7339312873366
431914082 1497.05486421898
177617767 1513.3332309421148
426056635 1508.7420667591205
349202732 1500.8014155951307
80643112 1495.4237805308048
30853945 1494.4206739153562
279160467 1499.0323734987433
341798779 1500.393732724771
131034520 1513.6026659078245
151155355 1509.1196155279313
132539710 1500.953316173862
175384498 1507.8963050276907
157209568 1498.274717681318
238163675 1511.346584105761
36205925 1496.6963503243119
350860886 1512.4121292763382
23357230 1499.1494025619666
156761448 1512.7676505507197
170225412 1508.3315323638462
178664626 1513.8974008027121
64690678 1497.3731623401445
174970238 1510.9155764086486
142911865 1494.6407527398414
452972947 1493.8139836313267
149676342 1494.215155395379
341186493 1512.667814546187
268370198 1498.2183510016778
238447429 1494.767703840994
54395209 1495.2275583571286
25153483 1500.6635420421826
143494034 1500.0412623334173
382042334 1508.8239296125212
318048362 1494.2775345373611
269190116 1512.6467896266122
148508436 1494.993015127855
765370219 1495.7110607456088
153432922 1513.5399893590888
140827732 1498.1911564280376
309701792 1494.8632636330628
134822369 1510.811892997536
174602326 1508.8892376441208
142185552 1511.6131452736895
50903547 1512.6954491784388
173257385 1506.926038847013
346807973 1500.7434821387585
468916257 1510.6923488717916
119331511 1495.3743331048443
114548350 1509.471846728264
177037742 1512.1506831558313
151574524 1509.4311069372695
156886569 1496.7199119582779
145024777 1512.646859179267
349927644 1508.8016707602096
128808518 1509.112239896089
29787158 1509.3500559979968
139515183 1510.6566831408531
264756488 1508.1734814358429
409195555 1499.046118122256
259064058 1499.2476894321946
364396489 1509.7648429349267
148659180 1495.1041430049786
32249317 1499.3933657868315
278990549 1507.2576855403152
99421293 1497.9711227740281
218797525 1507.93940517253
147700527 1497.9498304985048
508057302 1511.727287208328
22642973 1510.2083913351191
237396328 1512.5460279765266
32091170 1508.0405108760833
122981471 1495.535801558379
350027605 1513.0939665646401
177450316 1494.4738693610586
285153418 1506.9343720370553
50571283 1493.998203909525
262752804 1500.6636091173907
99831803 1513.719539349144
