TIC tpeak
278139905 1514.7201805996626
459828885 1953.0534737341654
232609967 1933.5440155600436
130691564 1947.9492762070313
143648986 1499.2483118373968
267388193 1503.60751011856
220589500 1507.5771246140173
117742156 1501.466580519778
453094783 1514.6540338055668
182272226 1513.0132180104786
141464431 1497.098780755956
236760840 1948.9392427353591
292460000 1498.1380771149586
73537235 1934.2068623455766
113030492 1495.3420562020813
54635420 1492.557085816614
73347653 1510.745515463042
60321965 1513.7098103493245
65967206 1494.3122422272584
73445513 1492.145046714274
230074448 1949.1819055066537
19120773 1510.0486842529544
320244803 1953.9158929761486
432041782 1514.0470739143036
93692462 1495.31424800197
14612064 1512.4010968337948
461640858 1933.6359846221474
56297327 1502.1656183517566
122909582 1508.3992253531958
138135965 1934.4832640749578
202444481 1933.5476265431284
260842901 1498.1446988209811
319167297 1495.0338084306425
146478576 1507.2976375922212
366561567 1946.7857752824696
122723318 1504.7139296892624
106494043 1509.1568929463572
247121079 1495.3527239334028
283917669 1494.1171923598138
73100416 1498.3868659951393
129092835 1492.9705625859046
80457581 1511.2363452622037
255590034 1510.143060277632
284891319 1939.4036290772756
155883325 1511.8130053436255
156989199 1515.6575306257248
80031846 1511.3606695663161
187559308 1492.7375794327397
99929191 1499.5292720690863
341489655 1492.7320013540902
174472060 1506.3529240431285
172841056 1492.9332775468981
14772225 1493.9444323633795
366576990 1513.158748203743
168747987 1951.4356341276932
59650033 1499.5005573147691
268920334 1508.3554015453026
279944259 1509.5732695570316
353731295 1941.6740861619426
52044550 1502.8980248271964
78485726 1498.1170341919906
126775071 1505.549807147551
25869662 1496.0157635461444
147958434 1495.7704120037806
134545883 1499.3578408738354
60374774 1492.8534340029087
147902553 1500.0461702747934
199661375 1936.8206585820983
36426810 1510.2660413868457
453209927 1515.0621611248364
420108194 1953.8391518915093
148292250 1513.7179648872338
198516502 1943.819523663196
106350441 1492.7965065064939
349321502 1503.2724042814623
63572636 1493.2164973885394
308543292 1502.4782930117628
234443350 1514.8797464015347
198148433 1944.463719735273
456818047 1507.148086156265
81289971 1510.2953135911036
155652732 1499.1682969837382
31521734 1497.0178340321065
332078556 1492.0121535136027
178377258 1497.5302677120635
265132711 1503.999721767292
237936573 1512.3827042872806
23838509 1944.1221681779919
81210542 1499.2236181299565
65048041 1512.6032432994762
156690482 1504.9908363693148
278408595 1494.9844894929022
141910190 1500.8050295779915
165945667 1953.8939031218704
803033026 1504.0994430483636
53742439 1511.9266871841205
202427719 1954.8021678778093
450338856 1937.1674175594173
274509838 1951.0940018572358
29829325 1495.1683200352454
95416822 1512.284760477714
107002009 1498.921116882964
207329274 1508.6362785675942
176040940 1504.5485562339634
264977153 1515.085026976262
133567479 1504.7277291767325
36560187 1505.0927331192797
134550000 1510.710655523333
272127313 1510.7415852630297
82153664 1933.0670499043194
129878250 1499.1144676626222
218886923 1492.7641730420523
80701617 1514.647607957323
198182359 1948.1323903552332
459833627 1932.401956098619
383452794 1941.1431599466218
117739605 1501.6032075649464
341931456 1495.6937186275977
162576080 1930.7254628865383
55971139 1515.0524498097182
148934580 1511.4120315278458
198287171 1938.9436862316838
150062460 1498.9051498768822
25789482 1502.5250517511117
334414923 1505.9580911257378
432058278 1509.4202586082429
364300351 1505.0662712277956
19660426 1499.5641068919265
28238184 1947.3173221169052
400404966 1939.5351761372115
412841652 1502.0241506498753
93682877 1512.8698474407684
147477982 1494.0190099766608
135166790 1929.5482729260623
51341219 1499.628689574937
68282498 1515.8325065831348
258801056 1949.5335449029408
114737681 1501.4673717265568
394118843 1929.339379772335
199688725 1953.825600236612
30406058 1503.0412056701389
199573514 1952.3253376569799
300148072 1510.7979455379739
51408466 1515.0246395557203
113391008 1498.8712758261684
419319212 1512.2540624077742
162595542 1928.3052397206527
233008811 1941.6165918430593
219142791 1503.5157480645958
266657247 1502.1229316877168
124538129 1509.358415090722
296077652 1502.8306805282316
36638356 1501.5271036961205
146620477 1499.081494595797
19694076 1501.157024740512
148976483 1495.136780304263
64702651 1514.0334946421522
178149275 1507.3057318001775
170159145 1512.4735509318082
219728560 1944.548269452693
412393759 1492.1094324202672
317486533 1505.6099743689701
267527786 1493.5200307758303
116487858 1953.1298202794187
53599156 1514.1889147172492
177622136 1492.2196337538337
65193745 1514.3096157823495
51240979 1508.7789159001459
357354264 1935.6901347308783
207429274 1928.4262621218857
52803455 1514.1409489070875
187455054 1505.737371957873
264470604 1491.7687305069908
392956772 1936.9639023075101
99614655 1509.6239307173705
366574061 1500.126637505755
94692371 1504.2556574737944
79029340 1498.3169912843018
255641049 1505.398567728404
14848323 1507.3944605193187
132230866 1513.0949911594528
147948994 1506.6377182602594
219760713 1954.180002412976
455237347 1498.0977232075238
53555930 1513.922971275874
59605140 1492.5750900816504
143673204 1506.9201992638805
452979113 1513.1204375359316
36198440 1513.3578940299942
318574823 1495.8239762799396
145762342 1511.853491136671
93954829 1493.153874551492
409348150 1950.3888175916695
149450112 1508.7209455357665
332312887 1941.0567277672837
264476676 1509.065900505265
422282641 1933.3201594255243
238042512 1509.3040642901142
142196921 1492.296212218197
234404980 1499.3942024725472
54139581 1502.6216687012077
14561721 1506.7657862005929
33290591 1507.0270120547937
392956885 1954.4352372762742
259363380 1493.00845393776
170261879 1492.0133826208237
382199726 1502.6653027822301
141330483 1943.7036809656195
375036762 1503.068323995951
122726757 1512.4237164233607
19118311 1503.7447518639183
768982657 1514.5571417366116
173950071 1515.6148335707303
172234560 1513.6144903095844
142916753 1511.123878559724
353937856 1931.5160209764317
220418071 1514.915087838754
64144021 1513.3995138602138
224603869 1954.3300344259335
237280655 1932.942398187679
291975475 1514.3413162069548
350146442 1494.866306410514
187657775 1498.396889600455
125688227 1497.5512482203865
143474887 1500.5509515943947
172836954 1494.4984823416207
307767476 1507.4013685764858
219029699 1946.6977187588607
766984221 1512.3976808666212
133568096 1491.9066211261181
348992408 1515.1587263036874
271901843 1515.2783978333473
131842700 1500.8945536138274
182369658 1509.2231280454255
113926859 1494.6382580738089
130094456 1514.7219044985486
144526142 1506.9487525440334
284029192 1513.286836678969
207243355 1499.0725420715264
198148593 1937.1933304197987
219063485 1940.1600913818897
