TIC tpeak
23357023 1509.4737018406395
88758386 1509.8602660263218
233537774 1951.7752096618326
320538125 1510.7988369170446
229967247 1952.2213689813784
112726748 1512.501982360555
272356109 1497.3509763823004
154993871 1509.6884412678135
282926025 1951.7031775638059
111825842 1510.7359558072865
14667287 1506.8214890494617
751220620 1507.8797444145823
264160783 1512.2021884675366
445522649 1506.8921521702941
337387099 1509.5620619923386
78891184 1500.1759818772525
265205307 1509.2233871463723
271589800 1511.4157381117507
141626634 1496.730502368772
93854835 1507.8079972451324
233688427 1951.8866633906098
284562924 1952.155208844043
274223558 1937.948308369514
154310345 1513.0853273175564
22715945 1952.1042524797165
172029629 1501.0850762135308
274696877 1937.9209367960052
100021905 1508.5504138279548
23038595 1496.720491036377
320124383 1511.8968632246017
334382576 1501.0187063082014
405525794 1952.5047334223925
142842965 1510.2302540605262
155997275 1951.899567948482
349204300 1507.6501036749607
238535701 1513.059859124906
56136953 1498.8449282635002
111320420 1508.4992677394212
140616148 1500.6245477916739
64180226 1513.7167535699768
61351799 1508.459830461606
106997008 1511.9930907431
392924635 1951.8683051382259
388235630 1500.9238912599158
158587764 1952.1320532392315
78817556 1512.7829677288507
144073322 1512.736254739568
36700334 1509.7422333824097
835144100 1512.0399899734982
229749604 1952.3634212887816
156105616 1510.6038785143228
346994802 1510.9582864901245
133099826 1510.2993295965887
333941729 1512.8037848845672
62144157 1500.0111220666836
437113175 1511.4664621881964
36335762 1498.155738785398
97578423 1500.592885612914
31937606 1508.999618971257
142291010 1500.4955632147119
298184639 1952.5124092266315
55452078 1499.8576275061735
16127403 1509.0802679519404
35484599 1508.496060269625
65884309 1513.9163816010457
238925070 1499.6580599379536
452839574 1509.4871266606174
366398786 1507.1707642815536
61839808 1510.314080930789
437148557 1509.7133134919195
146878817 1499.3774624855826
178629433 1510.5716305613207
319149413 1507.473735212789
147259979 1508.6905095778152
198537966 1952.214513507017
66185268 1512.5885471919041
268920265 1497.6324943189652
425277379 1507.3045014986926
125412168 1508.1317294841692
441803849 1945.0948854010849
231932554 1513.0345551217117
99694311 1507.5335395890795
365973182 1952.1621374880392
274456095 1952.2365763669839
458678159 1509.5465296855773
67991581 1951.824704007991
177067130 1513.5365905764972
142722313 1497.2032518005742
202426807 1937.9551864437615
366619786 1510.1544796693634
127983986 1511.1761668549345
229451101 1952.8186603865468
68008142 1511.4257798492727
25867486 1499.6460086219965
154915271 1507.375258664987
266439421 1499.5947104201377
19066057 1509.564071445355
235048433 1497.5838713931498
155731867 1513.2249637601965
55859095 1507.499561922778
231816915 1500.1962593058313
207275652 1509.1775215769285
150277949 1499.4941811075503
31927400 1513.365413835373
61408969 1508.1621089010623
177791665 1500.2185436699444
307705053 1512.7383447764182
35586745 1507.0698872204796
180628462 1938.1803436359514
50485989 1498.491253128678
349645306 1512.6068342247513
19822057 1512.2456295325946
237917738 1497.366635415986
64332598 1512.486664902885
151923201 1508.4293288764634
50481430 1498.6338452935986
332350597 1938.0806658737913
38763033 1499.3006383831846
113658238 1512.0728685547635
143779623 1507.924190291099
36202661 1499.0739838529842
36023542 1499.1178307652658
260414619 1513.2741003709061
341188458 1496.8042892328083
144799838 1497.05205757258
35829820 1507.9978761048158
111319905 1512.3549186588798
80997086 1500.0641833928432
94698959 1511.610179722726
138128115 1952.1388094660592
219406395 1496.8985531235344
150438128 1511.98525800011
234397051 1510.754585377883
126038094 1513.0712792403265
307065083 1499.2625428441302
108120124 1500.7542343344091
56293697 1511.89206625524
953501245 1951.8835410207032
177853909 1508.3119238018076
175385529 1512.5463528816338
88172710 1952.4662140796834
127328651 1507.2954035514576
179206934 1508.5312540323291
107629121 1510.9507015045747
348236994 1500.8538395191024
158533486 1937.9554035423355
238098540 1513.0698471681435
154919969 1499.0154629273618
458682428 1511.6549068690867
237212811 1952.4731908216213
154311115 1512.6027777835247
25079274 1513.3464032745896
79435166 1507.4112174880952
27112067 1952.186784224065
116439096 1952.5652866642067
207430575 1952.1467130873912
80488094 1507.5424283073319
307623231 1510.7148847151918
152249970 1498.978680905401
19516771 1513.5488013874544
93515437 1497.9401356160154
55295241 1513.2632549291038
166175276 1952.386872530133
33094615 1510.4126612282794
374911841 1499.9810610230513
320923376 1509.989425699816
238536667 1496.846203565995
147857701 1511.1887883837503
141679926 1512.0320549191047
174312474 1510.1782405557187
160375618 1937.9440631652622
187769516 1506.6824149854788
