tic gt tpeak labels pred_s0129
428210990.0 0.0 1796.64057653402 0 0.0012132025
285166956.0 1.0 1806.3693836107848 1 1.0
376499580.0 0.0 1795.0340859440284 3 2.0343028e-12
83967167.0 1.0 1810.1389690323674 1 1.0
336750985.0 0.0 1811.3253337241695 2 0.006064888
378280451.0 0.0 1812.367876899941 0 0.0002513763
305794540.0 0.0 1812.366338775926 0 5.213039e-07
198279370.0 1.0 1796.0518510934576 1 1.0
407928263.0 1.0 1796.8704471745916 1 0.9999999
377251803.0 0.0 1810.1563545943413 3 9.164027e-16
284210800.0 0.0 1805.5559531708138 0 0.0020623636
198242868.0 1.0 1793.4055761981613 1 0.9999946
194618143.0 1.0 1797.7660308110542 1 0.9999996
258462992.0 1.0 1806.4285732950777 1 1.0
129817128.0 0.0 1809.1408448730995 0 0.0011876832
449986821.0 0.0 1796.3478887388233 2 7.4793143e-06
445486200.0 0.0 1808.8484763312201 0 0.00039039226
366674459.0 1.0 1797.762903903927 1 0.99997056
28757422.0 1.0 1798.1200476217386 1 1.0
236876634.0 1.0 1805.4283619026792 1 0.99999994
240972851.0 0.0 1808.8691140094895 0 3.625478e-05
445439591.0 1.0 1797.5775368421157 1 1.0
279438097.0 0.0 1794.347675995836 0 8.828263e-05
424283843.0 1.0 1795.3897823882178 1 1.0
317470793.0 0.0 1795.971680062842 3 1.0543632e-14
301100564.0 0.0 1796.8072272656243 0 0.0004873331
368515752.0 1.0 1798.430725746045 1 0.99996865
67390878.0 1.0 1796.703484442351 1 0.9999997
377159927.0 1.0 1805.5522437010334 1 0.9999999
236998036.0 1.0 1811.1992400143072 1 0.99998444
275057491.0 1.0 1799.4303788295053 1 0.9999998
331726882.0 1.0 1798.471500387147 1 0.99998146
307203546.0 0.0 1796.64013258671 0 0.0019704443
431839593.0 0.0 1805.2243777627423 0 0.00075702707
35023339.0 0.0 1812.6205480668184 0 0.0020965142
229398450.0 1.0 1805.7196747084295 1 0.99999994
51024867.0 0.0 1798.8482137043054 2 0.00039984175
10973655.0 1.0 1811.4105058468642 1 0.9999992
104196403.0 0.0 1805.203302108932 0 0.00065856654
247008991.0 1.0 1793.6206677181701 1 0.9999942
395924247.0 0.0 1805.2431340370345 0 0.00012722926
53799292.0 1.0 1796.827129526816 1 0.99999976
385591488.0 0.0 1805.4747929436123 0 0.0013861259
63584575.0 0.0 1809.1617580654088 0 0.0014058903
352283883.0 1.0 1796.9097649050168 1 0.9999998
129822207.0 1.0 1797.95362347605 1 0.99999857
352359172.0 1.0 1799.4100701610032 1 0.07071398
365940645.0 1.0 1796.6802491578724 1 1.0
251220253.0 1.0 1793.8069963118667 1 0.9984558
259000751.0 1.0 1794.178185349627 1 1.0
418218506.0 0.0 1812.491691143691 0 0.00028199403
445559476.0 0.0 1808.848480055969 0 3.053209e-05
288513991.0 0.0 1808.8872230967888 0 0.00027145
372216052.0 1.0 1796.8462675357787 1 0.99997103
301476871.0 0.0 1796.8281686013875 0 8.27579e-08
271021518.0 0.0 1798.32628207817 2 4.250655e-11
149925140.0 1.0 1795.182907107183 1 0.99999976
219857381.0 1.0 1796.344155871709 1 0.99999994
63471618.0 0.0 1809.2450654308727 0 0.002843852
63345107.0 0.0 1805.3492740945394 0 0.0065472806
301173087.0 0.0 1805.2030133137202 0 5.6315173e-07
367754612.0 0.0 1794.1992609047047 0 0.0013485264
376114509.0 0.0 1808.8467324442254 0 1.10842e-05
397982006.0 1.0 1794.7016638294747 1 0.45860454
422984324.0 0.0 1805.2868337205193 0 0.0006798124
315728194.0 0.0 1808.8485886166852 0 0.0006752258
233201941.0 1.0 1797.6981561540713 1 0.9999999
252149464.0 0.0 1796.7021950244875 0 0.0015546393
356820646.0 0.0 1801.7613128021683 3 3.7592396e-19
431968168.0 0.0 1812.3492728390918 0 0.0010876558
21097861.0 1.0 1794.1622071390445 1 0.9999961
312857240.0 1.0 1810.5980065985798 1 0.99993545
435741705.0 0.0 1808.8468102648555 0 9.248907e-06
372628397.0 1.0 1798.264811601352 1 0.99999875
376355122.0 0.0 1794.3891334035309 2 4.143984e-11
201163245.0 0.0 1808.9120290060298 0 0.0011342284
399013326.0 0.0 1812.702184224607 0 0.0006558207
374612662.0 1.0 1796.660998880781 1 1.0
259255376.0 1.0 1796.0781439565476 1 1.0
352366856.0 1.0 1798.8684647262912 1 0.99998814
367145487.0 0.0 1808.8671983458269 0 4.830145e-08
444587149.0 0.0 1805.5769881427063 0 4.4094395e-05
245592544.0 1.0 1798.0776285794936 1 0.99988836
200871515.0 0.0 1809.1204498878574 0 0.0011326375
308365224.0 0.0 1812.3483684651314 0 6.180283e-05
83415135.0 1.0 1795.0975306787802 1 0.9999499
417234885.0 1.0 1811.3474578376224 1 1.0
238750791.0 0.0 1796.6409772377085 0 0.00078456686
420443912.0 0.0 1800.2642288148725 0 0.0025749798
201115541.0 1.0 1810.6411896942404 1 0.9999998
301642812.0 0.0 1805.203167253197 0 0.0007106227
367765596.0 1.0 1806.0965245538403 1 0.9999945
367150268.0 0.0 1796.8255626182306 0 1.44821e-06
319915099.0 0.0 1809.1601575000143 0 4.1651012e-07
435453818.0 1.0 1798.4301851445093 1 1.0
319911472.0 0.0 1812.680857676997 0 2.1686724e-06
198280388.0 0.0 1811.1141230363928 3 2.1501203e-19
90763724.0 0.0 1796.6411601945647 0 0.0023122414
388604399.0 0.0 1805.2005357587661 0 3.729538e-05
444797901.0 0.0 1805.3478547896923 0 0.00085585617
50690977.0 0.0 1808.931531194614 0 0.00056335796
395521835.0 1.0 1810.3472954998872 1 0.99981296
353957999.0 1.0 1806.078356968508 1 0.99999315
139554787.0 1.0 1794.0577177641835 1 0.99999994
250561377.0 1.0 1794.3904775144981 1 0.99999815
396195602.0 1.0 1811.3052263574107 1 0.999996
428388736.0 1.0 1794.6405532423269 1 1.0
369821948.0 1.0 1805.8058643106524 1 1.0
256579500.0 1.0 1794.8670181796813 1 0.99728125
384659769.0 1.0 1796.7026474382694 1 0.99999154
366587892.0 1.0 1810.7836317436966 1 0.9999985
73621231.0 1.0 1794.4955072262467 1 0.9999765
177769654.0 1.0 1796.4119433835958 1 0.9993366
332375303.0 0.0 1795.2233006636827 2 5.6686866e-10
407022666.0 0.0 1812.3889465789093 0 1.5486577e-07
269696438.0 0.0 1809.1992689624556 3 1.5393518e-05
387270996.0 0.0 1812.3666774921155 0 0.0027181052
255993777.0 0.0 1794.1579771727952 3 0.0005181543
256507075.0 1.0 1799.7627621837453 1 1.0
252158435.0 1.0 1805.806435643656 1 0.9999976
264615805.0 0.0 1801.4110612397626 3 0.00035893318
238716143.0 1.0 1811.5571638874908 1 1.0
201242969.0 1.0 1797.5576045305183 1 0.9999992
177828016.0 1.0 1810.8077356094552 1 0.9999785
240969500.0 1.0 1810.9733245907335 1 0.9999987
377146885.0 1.0 1796.4300174075418 1 1.0
285181196.0 0.0 1805.0994735581069 3 3.5904662e-07
410237933.0 1.0 1799.9919649890987 1 1.0
259097101.0 1.0 1796.4073697202507 1 0.99998254
233608021.0 0.0 1812.4273659287958 0 0.0006418044
368608355.0 0.0 1805.2014029774296 0 2.7608535e-10
445107304.0 1.0 1796.785425259472 1 0.084053695
29700500.0 1.0 1793.1830125698857 1 0.9999999
250986432.0 0.0 1812.3489310108805 0 0.00018221278
334802172.0 0.0 1796.8254905996987 0 5.205924e-05
200917272.0 1.0 1796.3909819781875 1 0.9999897
332979205.0 1.0 1797.3483424544527 1 0.9999973
177823340.0 0.0 1807.3912562135242 3 5.649437e-06
372728152.0 1.0 1798.0353566651656 1 0.99992406
396713858.0 0.0 1794.5553720243765 2 1.4252495e-12
241097195.0 1.0 1806.2655101656617 1 1.0
370220483.0 1.0 1799.6400419697286 1 0.99976856
259463294.0 1.0 1797.5365584195424 1 1.0
346595078.0 1.0 1794.6412793388672 1 0.9999586
219896633.0 0.0 1796.7608185534818 2 4.055905e-06
65199347.0 1.0 1805.7035310171932 1 0.99990445
55087427.0 0.0 1796.639489310112 0 0.0011665619
352035677.0 1.0 1794.9100698714838 1 1.0
343464665.0 1.0 1794.5746795166524 1 0.9999995
401087739.0 1.0 1810.1611394342472 1 1.0
237295088.0 0.0 1805.241318268082 0 0.00027957323
427728264.0 1.0 1811.0550422907331 1 0.9999996
372069658.0 1.0 1796.6170523928936 1 1.0
200872371.0 1.0 1795.7869495336956 1 0.9999664
293067488.0 1.0 1810.9739917415245 1 1.0
424461577.0 0.0 1811.9063516462795 3 2.4705476e-19
34644961.0 1.0 1797.5373259687096 1 1.0
249886811.0 1.0 1799.7864137652412 1 1.0
368510605.0 1.0 1798.0763872267403 1 1.0
400949130.0 0.0 1812.8283463386601 0 0.00039936329
272833158.0 0.0 1808.8471599733375 0 4.9204345e-06
434270013.0 0.0 1808.846621145452 0 6.235391e-05
240875231.0 1.0 1796.3276821230893 1 1.0
363759663.0 0.0 1797.7226547233665 2 0.00014200549
230084082.0 1.0 1796.17693336795 1 0.9999968
241015420.0 1.0 1799.7861342331717 1 0.99993014
441734144.0 0.0 1804.4073269737187 3 3.0899008e-16
331851550.0 1.0 1798.8884812625272 1 0.9999841
28997709.0 1.0 1798.287283795071 1 0.9999837
241028101.0 0.0 1797.2445529609756 2 4.953137e-08
367288168.0 0.0 1808.8880231978053 0 4.2117244e-05
34753451.0 1.0 1805.9539566516544 1 0.99996394
264615805.0 0.0 1800.098557256776 3 8.565749e-08
288673471.0 1.0 1798.2619479171453 1 1.0
396009144.0 1.0 1811.2016117335318 1 0.9999973
52711488.0 1.0 1811.5144443530835 1 0.999994
238700016.0 0.0 1805.203186062818 0 0.00021622964
258748157.0 0.0 1812.368036770161 0 3.7811542e-06
11331653.0 1.0 1799.5770580523965 1 0.9999331
280072381.0 0.0 1796.9077075435837 0 5.0688348e-05
353487021.0 1.0 1811.0353260053096 1 1.0
374613725.0 0.0 1806.3068525264005 2 9.473136e-09
432014548.0 0.0 1812.370269697088 0 0.0007656676
235934001.0 0.0 1805.2412460129935 0 0.00085317943
317511130.0 1.0 1795.5341638502064 1 1.0
184610711.0 1.0 1793.5159944487862 1 0.9999998
435744596.0 1.0 1810.242735972566 1 0.999999
229439489.0 1.0 1799.1571136391126 1 0.99995935
279374603.0 1.0 1798.0126862829618 1 1.0
394119914.0 0.0 1794.1992679065704 0 2.6253215e-06
319599611.0 1.0 1794.056141072115 1 0.99999994
356979949.0 0.0 1794.4062879250184 0 0.00092138536
286325819.0 0.0 1797.327347455673 2 3.868526e-05
388564901.0 1.0 1798.0754826408777 1 0.9999951
406968861.0 1.0 1794.3267666927845 1 1.0
301334476.0 0.0 1793.3278787980978 0 3.5051575e-09
229741985.0 0.0 1800.7405598311186 3 3.1390275e-08
230076103.0 1.0 1795.947766570114 1 0.99999905
353378764.0 0.0 1809.181061581289 0 2.2946071e-07
265461913.0 0.0 1808.888726922117 0 1.9522255e-05
199633302.0 1.0 1796.842982058994 1 0.99999976
229435185.0 1.0 1794.0323369648006 1 0.999912
409531909.0 0.0 1812.7448976272574 0 0.000951304
427558679.0 1.0 1796.7425753397679 1 0.93014485
322384734.0 1.0 1796.991943383185 1 1.0
245589547.0 0.0 1795.4109895752974 2 1.3960582e-07
240993834.0 1.0 1799.556976186711 1 1.0
10240617.0 0.0 1812.410448809632 0 0.0022296316
201261167.0 1.0 1811.5370558406364 1 0.9999996
203005093.0 1.0 1799.4324800301422 1 0.9999596
104034355.0 1.0 1797.848776218654 1 0.9998355
198538351.0 0.0 1811.0100091339657 2 0.0028153637
322382169.0 0.0 1805.2418274604936 0 0.0010580895
422614996.0 0.0 1808.8675966001163 0 5.4653297e-05
377251803.0 0.0 1803.8648205978998 3 3.2950452e-17
11335015.0 1.0 1798.3062832483643 1 0.99998474
308123058.0 1.0 1793.4111567847376 1 0.9998993
348678270.0 1.0 1806.2653465851834 1 0.9999967
354156485.0 0.0 1805.20274668062 0 0.00029422576
232984295.0 1.0 1795.4686849005677 1 1.0
198214654.0 1.0 1806.1977723126395 1 1.0
397798163.0 0.0 1796.9097549048467 0 0.0012719418
428706982.0 0.0 1812.3468643277279 0 4.0905034e-05
292695766.0 1.0 1806.036526297113 1 0.99999696
441764774.0 1.0 1796.9071935008687 1 0.99991065
420268181.0 1.0 1810.3668146932632 1 0.99998206
237293287.0 1.0 1796.9495841808116 1 1.0
198354443.0 0.0 1797.2596677682322 3 7.9941126e-14
219790018.0 1.0 1805.63520063491 1 1.0
285132017.0 1.0 1798.20183498197 1 1.0
352836311.0 1.0 1810.5975272105961 1 0.99999154
194734225.0 0.0 1793.1409077396427 0 0.0011555441
379630402.0 1.0 1799.4101036629716 1 0.99997455
240972384.0 0.0 1812.3690367313366 0 3.3130274e-08
229648375.0 0.0 1808.844938154676 0 5.6157594e-05
390240645.0 1.0 1798.3894932335884 1 0.9999943
117530920.0 0.0 1793.3279461864577 0 6.565182e-07
270931638.0 0.0 1808.8469246950817 0 1.7766231e-05
306182652.0 0.0 1809.1605999018448 0 0.0011237924
284925600.0 0.0 1807.5977383777413 3 4.2574188e-20
250706109.0 0.0 1797.6404246444179 2 2.4214234e-05
130086309.0 1.0 1797.2659698401542 1 1.0
63399285.0 1.0 1811.3282976401965 1 0.9999997
116375720.0 0.0 1812.3490462220054 0 2.5551053e-06
301417485.0 0.0 1799.8695510791988 2 1.6890635e-14
396615115.0 1.0 1794.9117619635988 1 0.9999942
436931811.0 1.0 1797.037309205293 1 1.0
373237466.0 0.0 1812.3885222006077 0 2.2850497e-06
68153308.0 0.0 1812.349329415133 0 0.0012234598
415975730.0 0.0 1812.6406948358756 0 0.00051678217
431964306.0 0.0 1812.4952046344463 0 0.0011972961
435742094.0 0.0 1812.3467229641317 0 0.00018647629
453277314.0 1.0 1799.0776791267365 1 0.9999999
410470479.0 0.0 1812.3482357774421 0 0.00083390746
233089591.0 0.0 1812.3855227366919 0 1.291758e-08
83339798.0 1.0 1793.4101105719992 1 0.99996215
390741075.0 1.0 1795.3896732048113 1 1.0
251496064.0 1.0 1805.2652740853339 1 0.99999934
269597106.0 1.0 1810.115828182728 1 1.0
285909464.0 0.0 1797.8479098620885 0 1.6317043e-06
356863935.0 1.0 1797.5527574794207 1 0.99998367
255863611.0 1.0 1798.9288120299225 1 0.73309803
21228396.0 1.0 1797.2185017207519 1 1.0
417707923.0 1.0 1810.6173447812291 1 0.99999803
291890286.0 1.0 1805.3697758392602 1 0.99999005
326859016.0 0.0 1796.6404835235921 0 0.0006057391
433563574.0 1.0 1810.4537631186656 1 0.99999076
233528701.0 0.0 1805.198188593161 0 2.5112968e-05
450145177.0 0.0 1808.8485250580386 0 0.0033318917
28914297.0 0.0 1809.120579303498 0 0.0025363765
357673920.0 1.0 1799.4315860911406 1 0.99999315
370212311.0 1.0 1794.4525345128422 1 1.0
259965499.0 1.0 1796.9499971045127 1 1.0
198416738.0 1.0 1805.447293300898 1 0.9999999
352929656.0 0.0 1795.7640468587977 2 0.002132897
83343204.0 1.0 1811.2431844923672 1 1.0
417234073.0 0.0 1795.8057773441292 2 7.631784e-08
445320345.0 1.0 1811.3061143430812 1 0.9999992
387567187.0 1.0 1796.2623233684897 1 0.9999937
270526373.0 1.0 1795.4075329558168 1 0.9999999
396615018.0 0.0 1804.9117703439372 3 4.6568318e-12
312975584.0 0.0 1809.181283860559 0 0.00011254372
354840446.0 1.0 1797.222836476397 1 1.0
292727416.0 1.0 1811.098888508551 1 0.9999754
241030146.0 1.0 1799.661096517507 1 0.9999951
219805359.0 1.0 1797.5314479779643 1 0.9999974
22844899.0 0.0 1808.8496078276578 0 0.00034164076
399828838.0 1.0 1795.7218341214905 1 1.0
372640394.0 1.0 1793.5330616841222 1 0.9999998
309130480.0 1.0 1797.5362917237653 1 1.0
385100383.0 1.0 1795.6616314404384 1 0.99999994
370690088.0 0.0 1805.5565859665753 0 0.00052981573
83809500.0 0.0 1808.847339278463 0 8.133065e-05
202870694.0 0.0 1809.3074859143956 0 0.00086088915
117270306.0 1.0 1793.5987523058357 1 0.99999535
441761621.0 0.0 1805.2199411981485 0 3.3270271e-06
308529760.0 0.0 1805.2443288050674 0 4.2076863e-06
456130400.0 0.0 1808.495226993278 3 1.1905844e-11
354160375.0 0.0 1805.2442771888827 0 8.604051e-05
264305610.0 0.0 1793.1374624515474 0 4.4235142e-07
256102034.0 0.0 1796.6396050740539 0 7.731251e-08
370698262.0 1.0 1795.6400130527904 1 1.0
347307581.0 0.0 1805.5766349969088 0 0.0054586586
255871515.0 1.0 1811.3894100653383 1 1.0
372214805.0 1.0 1795.9087822022436 1 0.9999577
288312840.0 0.0 1796.2199379930573 3 2.242721e-11
376290178.0 1.0 1810.6380001604107 1 1.0
441735715.0 1.0 1796.094343078733 1 0.9999994
207463920.0 0.0 1805.1971733777307 0 0.0006115993
77567833.0 1.0 1795.5579377404313 1 1.0
265198364.0 1.0 1794.4942971349778 1 0.9999957
381686576.0 1.0 1795.8701960511553 1 1.0
421110466.0 0.0 1812.7017268461766 0 2.0344582e-06
383622633.0 0.0 1794.4059405860214 0 0.015452494
360020372.0 0.0 1793.4077692299245 0 1.0723091e-06
319918348.0 0.0 1796.6396255594095 0 0.0014695103
288470983.0 1.0 1793.9286638315866 1 0.99999994
347691279.0 1.0 1797.306768476373 1 1.0
298729609.0 0.0 1806.364524043361 2 8.302871e-07
369823770.0 1.0 1806.4308793888454 1 0.99999785
71932051.0 0.0 1799.389957094894 2 2.2145133e-11
241022625.0 0.0 1811.2024450932765 2 2.3493208e-06
233720275.0 1.0 1798.177406252182 1 0.99999666
368611669.0 0.0 1812.3472359608195 0 8.594966e-05
90646912.0 1.0 1795.7870127231001 1 0.99999976
232617353.0 0.0 1812.4476147930648 0 9.619743e-10
270014616.0 0.0 1796.9095929832115 0 0.00042584215
233495139.0 0.0 1796.4904443198125 2 1.8953293e-06
370756231.0 0.0 1808.8900430645183 0 0.00029924407
315757230.0 0.0 1805.3249590194387 0 7.1635994e-05
320268279.0 0.0 1806.5769249390344 3 8.7973536e-13
240939984.0 1.0 1811.5356952150898 1 0.99999386
399925836.0 0.0 1805.2009637702008 0 0.00038018546
279610249.0 1.0 1794.680109490082 1 0.9995951
420470684.0 1.0 1810.53479430608 1 1.0
198187903.0 1.0 1800.0098782886355 1 0.9996266
28998249.0 1.0 1811.3081148355088 1 0.9999911
13613256.0 1.0 1794.6398183848578 1 0.9999904
357887247.0 1.0 1799.680941104587 1 0.9999995
34553649.0 1.0 1797.808161342352 1 0.9999464
312147538.0 1.0 1794.4523479743657 1 1.0
332494935.0 1.0 1806.202205223832 1 0.99999833
399763305.0 1.0 1796.6384440762424 1 1.0
420851354.0 1.0 1795.785278663947 1 0.9999999
63624860.0 1.0 1811.4742137404262 1 1.0
374034427.0 1.0 1798.7856150240668 1 1.0
240887113.0 1.0 1810.140004275167 1 0.9999862
444116652.0 1.0 1794.7442209752946 1 0.99775183
149927067.0 0.0 1812.745615373772 0 0.0011562291
352794937.0 1.0 1794.953409458569 1 0.9999998
375082757.0 1.0 1799.744289412852 1 1.0
390804313.0 0.0 1808.9106085420788 0 0.00012874267
