loss_s0993 accuracy_s0993 auc_s0993 precision_s0993 recall_s0993 f1_score_s0993 val_loss_s0993 val_accuracy_s0993 val_auc_s0993 val_precision_s0993 val_recall_s0993 val_f1_score_s0993 test_loss_s0993 test_accuracy_s0993 test_auc_s0993 test_precision_s0993 test_recall_s0993 test_f1_score_s0993 test_f_score_s0993
0.03733476251363754 0.9942700266838074 0.9989979863166809 0.9952405095100403 0.9932500123977661 0.9942442178726196 0.03174815699458122 0.9956148862838745 0.9994629621505737 0.9963942170143127 0.9947999715805054 0.9955964684486389 0.03379666805267334 0.995416522026062 0.9988740682601929 0.9979895353317261 0.9927999973297119 0.9953880310058594 0.9953880310058594
0.03847845271229744 0.9938216209411621 0.998874843120575 0.9953852295875549 0.9922000169754028 0.9937900304794312 0.03221544250845909 0.9960135817527771 0.9992820024490356 0.9956035017967224 0.996399998664856 0.996001660823822 0.03268039599061012 0.995416522026062 0.9988536238670349 0.9975894093513489 0.9932000041007996 0.9953898787498474 0.9953898787498474
0.039200589060783386 0.9935973882675171 0.99893718957901 0.9950850009918213 0.9920499920845032 0.9935652613639832 0.033250004053115845 0.9964122176170349 0.9992454051971436 0.9952114820480347 0.9976000189781189 0.9964043498039246 0.03389481082558632 0.9948186278343201 0.999110221862793 0.9955929517745972 0.9940000176429749 0.9947958588600159 0.9947958588600159
0.03858731687068939 0.9937468767166138 0.9989639520645142 0.995285153388977 0.9921500086784363 0.9937151670455933 0.032308001071214676 0.9968108534812927 0.9994385242462158 0.9956105351448059 0.9980000257492065 0.9968038201332092 0.032763104885816574 0.9958150386810303 0.9993799328804016 0.9963956475257874 0.995199978351593 0.9957974553108215 0.9957974553108215
0.03886044770479202 0.9938465356826782 0.9989127516746521 0.995385468006134 0.9922500252723694 0.9938153028488159 0.03325546160340309 0.996212899684906 0.9991036653518677 0.9952095746994019 0.9972000122070312 0.9962037801742554 0.0329040065407753 0.995017945766449 0.999190628528595 0.9959920048713684 0.9940000176429749 0.9949949979782104 0.9949949979782104
0.03681916743516922 0.993796706199646 0.9991401433944702 0.9948388934135437 0.9926999807357788 0.9937683343887329 0.03004298359155655 0.9958142042160034 0.999474823474884 0.9963956475257874 0.995199978351593 0.9957974553108215 0.03345361351966858 0.995416522026062 0.9988547563552856 0.9975894093513489 0.9932000041007996 0.9953898787498474 0.9953898787498474
0.03756638988852501 0.9939461946487427 0.9988705515861511 0.9955354928970337 0.9922999739646912 0.9939151406288147 0.03645015135407448 0.9948176145553589 0.9992312788963318 0.9944044947624207 0.995199978351593 0.9948021173477173 0.03726306930184364 0.9952172040939331 0.9985516667366028 0.9967897534370422 0.9936000108718872 0.995192289352417 0.995192289352417
0.03767045587301254 0.9939461946487427 0.9988304376602173 0.995734453201294 0.9921000003814697 0.9939138889312744 0.03635071963071823 0.9958142042160034 0.9987231492996216 0.9936280250549316 0.9980000257492065 0.9958092570304871 0.03767508268356323 0.9946193695068359 0.9986435770988464 0.9932189583778381 0.9959999918937683 0.9946075081825256 0.9946075081825256
0.03598874434828758 0.9940458536148071 0.9989906549453735 0.9953873157501221 0.9926499724388123 0.9940167665481567 0.03151686489582062 0.9954155683517456 0.9992894530296326 0.9948062300682068 0.9959999918937683 0.9954027533531189 0.03371986746788025 0.9952172040939331 0.9986061453819275 0.9967897534370422 0.9936000108718872 0.995192289352417 0.995192289352417
0.0366964265704155 0.9942949414253235 0.9990977644920349 0.995936393737793 0.9926000237464905 0.9942654967308044 0.02972111664712429 0.9968108534812927 0.9994868040084839 0.9960063695907593 0.9976000189781189 0.9968026280403137 0.031029801815748215 0.9962136149406433 0.9992620944976807 0.9975932836532593 0.9947999715805054 0.9961946606636047 0.9961946606636047
0.03601772338151932 0.9945939183235168 0.9990243911743164 0.9959885478019714 0.993149995803833 0.9945672154426575 0.03158944472670555 0.9956148862838745 0.9992900490760803 0.9952038526535034 0.9959999918937683 0.9956017732620239 0.03352418914437294 0.995416522026062 0.9986370801925659 0.9971898794174194 0.9936000108718872 0.9953917264938354 0.9953917264938354
