tic gt tpeak labels pred_s0125
347687318.0 1.0 1798.2651998994518 1 0.99893975
34819390.0 1.0 1797.4956198590608 1 0.9999776
327001139.0 1.0 1799.535158366624 1 0.99946046
331814268.0 0.0 1812.3470710223448 0 7.855613e-06
189674221.0 0.0 1805.3490051747926 0 0.00566836
350132371.0 0.0 1805.1794268423168 3 9.336754e-31
177800448.0 1.0 1794.474434772517 1 0.99960166
241027976.0 0.0 1808.8693298210053 0 0.0019679095
424572302.0 1.0 1799.0774208866153 1 0.9986405
63468121.0 1.0 1797.7662116275528 1 0.99998003
428795527.0 0.0 1809.5761974631555 3 7.7387445e-12
35225770.0 0.0 1809.2664765792665 0 0.00033067752
348607534.0 1.0 1798.3276725263902 1 0.99786884
387833904.0 0.0 1793.324929735936 0 0.0008706893
402372446.0 1.0 1796.3912079510453 1 0.99983627
233079659.0 0.0 1807.489832016091 3 6.260769e-26
387448360.0 1.0 1796.8039058420025 1 0.9999873
237104365.0 0.0 1794.6354309449382 2 2.7493294e-10
336540239.0 1.0 1797.263106844898 1 0.9997024
274949415.0 0.0 1812.3469955169905 0 3.2073424e-24
427475064.0 1.0 1805.3466842764933 1 0.9999702
67568294.0 1.0 1793.8285898178003 1 0.99976903
322208884.0 1.0 1806.366772196192 1 0.9937899
240815660.0 1.0 1794.5360417309596 1 0.9997749
54116017.0 1.0 1794.764437754356 1 0.9946317
21178009.0 1.0 1805.5162952184278 1 0.9994687
376499580.0 0.0 1797.9090574359548 3 0.0
453223094.0 0.0 1809.1815271740065 0 4.6305448e-07
130061105.0 1.0 1798.7451738909801 1 0.99976724
251100825.0 1.0 1794.8066384078652 1 0.9997628
305435383.0 0.0 1809.2022421214233 0 5.1035386e-05
320504104.0 1.0 1805.968439214151 1 0.9999062
94372467.0 1.0 1796.0369542722476 1 0.9996749
219879302.0 1.0 1797.5940410291037 1 0.9999329
84168650.0 0.0 1794.555933768745 2 7.0789004e-12
378854472.0 1.0 1795.4306998219624 1 0.99978274
278850732.0 1.0 1799.9307973009834 1 0.99988264
366470628.0 1.0 1795.2003276992189 1 0.99837625
399207947.0 1.0 1795.22300247188 1 0.9970503
289723181.0 1.0 1800.3641615792783 1 0.9998104
372114438.0 1.0 1794.5567493151852 1 0.9994456
352033634.0 1.0 1810.5766822567732 1 0.9995005
250610534.0 1.0 1794.6820158404287 1 0.99971503
326968938.0 1.0 1794.2240355838414 1 0.99996996
317402981.0 1.0 1806.2423442729953 1 0.99992067
321734164.0 1.0 1796.6792803390604 1 0.9999874
407928263.0 0.0 1812.7664685611232 0 8.6799173e-07
415902272.0 0.0 1809.1406131262854 0 0.00021658908
279522672.0 1.0 1810.5341212602937 1 0.99863935
284889047.0 1.0 1800.0098821220126 1 0.9995913
51029712.0 0.0 1808.9106998821312 0 7.82362e-05
449997889.0 0.0 1812.7017891424925 0 1.6783223e-06
445593043.0 1.0 1797.7650017321023 1 0.99990726
241067505.0 1.0 1799.7028997142506 1 0.99982595
252826739.0 1.0 1810.744969094242 1 0.99988616
232615019.0 1.0 1798.5100373518617 1 0.9998578
445536653.0 1.0 1796.2443309033288 1 0.9998826
198388252.0 0.0 1802.2805482048393 3 0.0
50187642.0 1.0 1796.5982887994999 1 0.99977833
356820646.0 0.0 1811.2822039041805 3 0.0
307207934.0 1.0 1796.9316523728342 1 0.9285581
399799675.0 1.0 1795.700731388304 1 0.99963343
308223707.0 0.0 1796.1611824133934 2 3.105619e-07
12481463.0 1.0 1799.2648945139051 1 0.99991226
251811476.0 1.0 1798.3486362595297 1 0.9990695
429031045.0 1.0 1805.804353412148 1 0.9999946
389545459.0 1.0 1798.806475932158 1 0.99992573
403307131.0 0.0 1796.639561887138 0 0.005294093
54049295.0 1.0 1795.8686508805315 1 0.9998254
202839485.0 0.0 1806.8491695905172 3 5.309918e-08
192472815.0 1.0 1793.9740771457373 1 0.99971867
445223944.0 0.0 1809.2019222978736 0 4.4368357e-05
12647445.0 1.0 1794.598255649266 1 0.9997058
327258368.0 0.0 1812.3693924856577 0 2.6693172e-08
352954787.0 0.0 1800.3039101720126 3 0.0
194673158.0 0.0 1793.141016751653 0 0.00019543809
399740559.0 0.0 1808.8469058639287 0 1.3443611e-06
326914202.0 0.0 1805.8279418794098 2 1.5008221e-16
408703119.0 0.0 1799.3049869105225 2 3.034314e-30
441736971.0 1.0 1810.3448799788443 1 0.999642
269039656.0 1.0 1798.7219962101904 1 0.99999636
307038586.0 0.0 1793.556698756502 2 1.4509678e-22
406267557.0 1.0 1797.7002251148933 1 0.99966264
265349418.0 1.0 1810.9301660826316 1 0.9999959
444140186.0 0.0 1812.7860844195557 0 1.337412e-09
233079659.0 0.0 1812.8231476788853 3 1.0815587e-23
10602308.0 1.0 1811.535545217716 1 0.99999905
177992394.0 1.0 1811.1828116137967 1 0.99996567
65357008.0 1.0 1810.12013265197 1 0.9989195
301162104.0 1.0 1794.8072443681508 1 0.9998306
385443544.0 0.0 1808.8468344727894 0 1.4482758e-13
403525927.0 0.0 1808.869263878576 0 9.662072e-06
117662217.0 0.0 1812.3699182990667 0 1.1776764e-06
389631988.0 1.0 1799.8897522204934 1 0.999616
445381452.0 1.0 1806.2647175579823 1 0.99998707
104148789.0 1.0 1795.432129071083 1 0.99988997
366784073.0 0.0 1798.2838262169234 2 8.577301e-17
366637868.0 0.0 1808.9086690313907 0 1.1830136e-13
229770438.0 0.0 1805.2196851306783 0 0.0010366051
428958057.0 0.0 1812.388113886956 0 3.2695577e-14
375657170.0 0.0 1805.61712200009 2 5.4966767e-11
445443651.0 1.0 1806.1192384881801 1 0.9999993
103952689.0 1.0 1796.6198553320048 1 0.99997854
289357650.0 1.0 1799.3263018353696 1 0.9999242
418134659.0 1.0 1794.9306878798268 1 0.9999316
245512147.0 1.0 1793.9735539891344 1 0.9991132
229945319.0 1.0 1795.8237237666315 1 0.9999562
428549685.0 0.0 1805.6810581955979 0 6.053743e-06
73693973.0 1.0 1795.2871437010394 1 0.9980909
449937545.0 1.0 1810.5782814386628 1 0.999756
428795527.0 0.0 1798.5760044840617 3 8.952453e-10
362218331.0 1.0 1793.4702567841543 1 0.99900734
264153890.0 1.0 1805.4708434896272 1 0.9994999
278856459.0 1.0 1796.8893309683672 1 0.9998395
401286142.0 0.0 1806.1180749617524 2 0.0
240832085.0 0.0 1805.5149113565894 0 1.1527933e-17
404113711.0 1.0 1798.1584800661797 1 0.99986684
431837541.0 1.0 1806.182662010579 1 0.999991
367681735.0 0.0 1798.2817730483648 3 0.0
264294812.0 0.0 1808.9918036412362 0 2.422724e-13
