tic gt tpeak labels pred_s0113
288636477.0 0.0 1808.8869606750327 0 7.2160634e-05
288298443.0 1.0 1810.1370073185353 1 1.0
403258444.0 0.0 1812.7015524852488 0 4.9919463e-06
427799780.0 1.0 1798.2219332069824 1 1.0
350132837.0 0.0 1808.8460296128058 0 1.8650129e-08
368444926.0 1.0 1798.5552989386222 1 1.0
388505285.0 1.0 1797.4088518568697 1 0.999998
245377365.0 0.0 1812.6611365075137 0 1.6702299e-05
34689530.0 0.0 1805.2872390507496 0 0.0012094491
245396933.0 0.0 1812.3485109900585 0 5.390711e-06
219865448.0 1.0 1796.8022067336562 1 1.0
323124975.0 0.0 1812.3666891824707 0 2.618612e-05
410773762.0 1.0 1798.9711652851604 1 1.0
251676695.0 1.0 1799.348589153624 1 0.99975765
366634784.0 1.0 1795.5962375165552 1 0.9999558
396011533.0 0.0 1808.9100570648343 0 0.00088455615
224599914.0 0.0 1796.676270492697 0 0.0025104936
314592584.0 1.0 1806.4286200104368 1 1.0
233083160.0 1.0 1805.8436849748757 1 0.99999636
219087622.0 0.0 1808.8444674827226 0 5.4717282e-05
378992100.0 0.0 1808.868097517527 0 3.758433e-07
372342661.0 1.0 1798.0337476482578 1 0.9999999
73565824.0 0.0 1809.161934809481 0 8.109468e-05
230393870.0 1.0 1805.406996223033 1 0.99999857
370763409.0 1.0 1805.8277063161252 1 1.0
219897695.0 0.0 1805.1985766378991 0 4.1139127e-05
445593178.0 1.0 1797.6608384573851 1 1.0
258354968.0 0.0 1796.9075354865154 0 8.976151e-10
129817624.0 0.0 1809.1200093363275 0 3.8535403e-05
353691613.0 1.0 1797.8891270974013 1 1.0
302148491.0 0.0 1809.1200744804698 0 0.0011504835
327252839.0 1.0 1793.8685477187157 1 1.0
61000338.0 0.0 1805.3913447526484 0 0.000119819924
431872617.0 1.0 1797.453424828527 1 1.0
389975250.0 1.0 1793.2231109389077 1 0.99991834
21149817.0 1.0 1806.1347917430235 1 0.99999905
376678450.0 1.0 1795.1591342721101 1 0.9999991
198178704.0 1.0 1794.9680447527192 1 1.0
308710959.0 0.0 1793.1402000651767 0 1.7943637e-14
50608787.0 1.0 1795.4106974547806 1 1.0
397919960.0 0.0 1808.910090293532 0 0.0011043056
21019480.0 0.0 1808.8429844211164 0 0.000529891
232604113.0 0.0 1812.4893059348724 0 0.0034290694
376197050.0 0.0 1809.0143137815264 0 0.0009847146
453306587.0 1.0 1799.4315976809705 1 1.0
407929323.0 1.0 1811.5373234409005 1 1.0
285238128.0 0.0 1808.8485793329376 0 4.19928e-05
83144877.0 1.0 1796.4307806669078 1 0.99999905
235937356.0 1.0 1797.2204891155102 1 1.0
235982769.0 0.0 1805.2205818615482 0 4.611952e-06
265007029.0 0.0 1808.8484721889588 0 0.0002871277
284044554.0 1.0 1805.951664813178 1 0.9999988
352797149.0 1.0 1797.9951796654689 1 0.99998116
264918968.0 1.0 1794.1194137341854 1 1.0
379377701.0 1.0 1798.8893379701178 1 1.0
315809365.0 0.0 1812.5124528856998 0 6.1937834e-07
445432676.0 1.0 1797.827391725134 1 1.0
219895512.0 0.0 1805.3648243210164 0 1.377962e-06
229799968.0 1.0 1797.9071452783796 1 0.9999912
269713861.0 1.0 1796.180483437774 1 1.0
101347969.0 0.0 1805.4747184359926 0 6.2583014e-05
280021293.0 1.0 1793.5772978711527 1 0.99999446
377206061.0 0.0 1808.846497599142 0 2.7455942e-09
288346006.0 0.0 1808.8659784035062 0 3.3317156e-15
400538556.0 1.0 1797.4316439939932 1 1.0
265186608.0 0.0 1808.8468395733155 0 5.9390975e-05
237230628.0 0.0 1808.9285818022697 0 1.2628276e-10
302391058.0 0.0 1812.369650432569 0 1.07808e-08
235938870.0 0.0 1805.1996566905752 0 0.00010870415
250532394.0 0.0 1812.3694771313335 0 0.0003736695
21032363.0 1.0 1810.572276932659 1 0.99999994
298313179.0 1.0 1810.325933020328 1 0.9999999
268378850.0 1.0 1794.782975178286 1 1.0
357687042.0 1.0 1797.5102840318414 1 0.99999857
305827001.0 0.0 1809.202236664501 0 0.00030023657
354384776.0 0.0 1812.346529604622 0 0.00024970228
238756275.0 1.0 1796.6615816159156 1 1.0
139403998.0 0.0 1812.6409216255672 0 0.00018606232
317031900.0 0.0 1808.8488044723915 0 1.1105701e-05
353610464.0 0.0 1812.4104525764021 0 0.00045299158
265276221.0 1.0 1799.5550821624597 1 1.0
