tic gt tpeak labels pred_s0124
347687318.0 1.0 1798.2651998994518 1 0.9999999
34819390.0 1.0 1797.4956198590608 1 1.0
327001139.0 1.0 1799.535158366624 1 1.0
331814268.0 0.0 1812.3470710223448 0 0.00012364381
189674221.0 0.0 1805.3490051747926 0 0.0020983228
350132371.0 0.0 1805.1794268423168 3 1.2760947e-16
177800448.0 1.0 1794.474434772517 1 1.0
241027976.0 0.0 1808.8693298210053 0 0.0011918016
424572302.0 1.0 1799.0774208866153 1 0.9999989
63468121.0 1.0 1797.7662116275528 1 1.0
428795527.0 0.0 1809.5761974631555 3 1.0635322e-08
35225770.0 0.0 1809.2664765792665 0 0.0012057177
348607534.0 1.0 1798.3276725263902 1 0.9999992
387833904.0 0.0 1793.324929735936 0 0.0002974195
402372446.0 1.0 1796.3912079510453 1 1.0
233079659.0 0.0 1807.489832016091 3 1.6398833e-15
387448360.0 1.0 1796.8039058420025 1 1.0
237104365.0 0.0 1794.6354309449382 2 5.723073e-13
336540239.0 1.0 1797.263106844898 1 1.0
274949415.0 0.0 1812.3469955169905 0 8.769711e-13
427475064.0 1.0 1805.3466842764933 1 1.0
67568294.0 1.0 1793.8285898178003 1 1.0
322208884.0 1.0 1806.366772196192 1 0.99923974
240815660.0 1.0 1794.5360417309596 1 1.0
54116017.0 1.0 1794.764437754356 1 0.9999986
21178009.0 1.0 1805.5162952184278 1 1.0
376499580.0 0.0 1797.9090574359548 3 2.1591181e-21
453223094.0 0.0 1809.1815271740065 0 1.1067901e-05
130061105.0 1.0 1798.7451738909801 1 1.0
251100825.0 1.0 1794.8066384078652 1 1.0
305435383.0 0.0 1809.2022421214233 0 4.93545e-06
320504104.0 1.0 1805.968439214151 1 1.0
94372467.0 1.0 1796.0369542722476 1 1.0
219879302.0 1.0 1797.5940410291037 1 1.0
84168650.0 0.0 1794.555933768745 2 2.7576497e-09
378854472.0 1.0 1795.4306998219624 1 1.0
278850732.0 1.0 1799.9307973009834 1 1.0
366470628.0 1.0 1795.2003276992189 1 0.99999833
399207947.0 1.0 1795.22300247188 1 0.9989717
289723181.0 1.0 1800.3641615792783 1 1.0
372114438.0 1.0 1794.5567493151852 1 0.9999777
352033634.0 1.0 1810.5766822567732 1 0.9999994
250610534.0 1.0 1794.6820158404287 1 1.0
326968938.0 1.0 1794.2240355838414 1 1.0
317402981.0 1.0 1806.2423442729953 1 1.0
321734164.0 1.0 1796.6792803390604 1 1.0
407928263.0 0.0 1812.7664685611232 0 1.7197914e-06
415902272.0 0.0 1809.1406131262854 0 0.00059968897
279522672.0 1.0 1810.5341212602937 1 0.99999994
284889047.0 1.0 1800.0098821220126 1 1.0
51029712.0 0.0 1808.9106998821312 0 0.00038497042
449997889.0 0.0 1812.7017891424925 0 4.0830746e-05
445593043.0 1.0 1797.7650017321023 1 1.0
241067505.0 1.0 1799.7028997142506 1 1.0
252826739.0 1.0 1810.744969094242 1 1.0
232615019.0 1.0 1798.5100373518617 1 1.0
445536653.0 1.0 1796.2443309033288 1 1.0
198388252.0 0.0 1802.2805482048393 3 0.0
50187642.0 1.0 1796.5982887994999 1 1.0
356820646.0 0.0 1811.2822039041805 3 1.5001771e-36
307207934.0 1.0 1796.9316523728342 1 0.997011
399799675.0 1.0 1795.700731388304 1 1.0
308223707.0 0.0 1796.1611824133934 2 5.1094946e-07
12481463.0 1.0 1799.2648945139051 1 1.0
