tic gt tpeak labels pred_s0111
288636477.0 0.0 1808.8869606750327 0 1.2439496e-07
288298443.0 1.0 1810.1370073185353 1 1.0
403258444.0 0.0 1812.7015524852488 0 8.197356e-05
427799780.0 1.0 1798.2219332069824 1 1.0
350132837.0 0.0 1808.8460296128058 0 2.087159e-11
368444926.0 1.0 1798.5552989386222 1 1.0
388505285.0 1.0 1797.4088518568697 1 1.0
245377365.0 0.0 1812.6611365075137 0 1.6437823e-06
34689530.0 0.0 1805.2872390507496 0 0.0012100466
245396933.0 0.0 1812.3485109900585 0 7.140976e-07
219865448.0 1.0 1796.8022067336562 1 1.0
323124975.0 0.0 1812.3666891824707 0 5.2034622e-05
410773762.0 1.0 1798.9711652851604 1 1.0
251676695.0 1.0 1799.348589153624 1 0.9999746
366634784.0 1.0 1795.5962375165552 1 0.9999965
396011533.0 0.0 1808.9100570648343 0 0.0008212708
224599914.0 0.0 1796.676270492697 0 0.0031881703
314592584.0 1.0 1806.4286200104368 1 0.9999988
233083160.0 1.0 1805.8436849748757 1 0.9999992
219087622.0 0.0 1808.8444674827226 0 1.4098473e-06
378992100.0 0.0 1808.868097517527 0 6.310886e-14
372342661.0 1.0 1798.0337476482578 1 0.9999911
73565824.0 0.0 1809.161934809481 0 1.9303836e-05
230393870.0 1.0 1805.406996223033 1 1.0
370763409.0 1.0 1805.8277063161252 1 0.9999999
219897695.0 0.0 1805.1985766378991 0 1.832911e-06
445593178.0 1.0 1797.6608384573851 1 0.9999993
258354968.0 0.0 1796.9075354865154 0 2.1767767e-19
129817624.0 0.0 1809.1200093363275 0 0.00028924996
353691613.0 1.0 1797.8891270974013 1 1.0
302148491.0 0.0 1809.1200744804698 0 0.00042591486
327252839.0 1.0 1793.8685477187157 1 1.0
61000338.0 0.0 1805.3913447526484 0 0.0005610299
431872617.0 1.0 1797.453424828527 1 1.0
389975250.0 1.0 1793.2231109389077 1 0.9755092
21149817.0 1.0 1806.1347917430235 1 0.99999475
376678450.0 1.0 1795.1591342721101 1 1.0
198178704.0 1.0 1794.9680447527192 1 1.0
308710959.0 0.0 1793.1402000651767 0 1.362604e-17
50608787.0 1.0 1795.4106974547806 1 1.0
397919960.0 0.0 1808.910090293532 0 0.0011626723
21019480.0 0.0 1808.8429844211164 0 2.8025826e-05
232604113.0 0.0 1812.4893059348724 0 8.793034e-05
376197050.0 0.0 1809.0143137815264 0 0.00090817775
453306587.0 1.0 1799.4315976809705 1 1.0
407929323.0 1.0 1811.5373234409005 1 1.0
285238128.0 0.0 1808.8485793329376 0 1.729819e-09
83144877.0 1.0 1796.4307806669078 1 0.99999994
235937356.0 1.0 1797.2204891155102 1 0.99999994
235982769.0 0.0 1805.2205818615482 0 5.554052e-10
265007029.0 0.0 1808.8484721889588 0 3.887973e-06
284044554.0 1.0 1805.951664813178 1 0.9999995
352797149.0 1.0 1797.9951796654689 1 0.99999964
264918968.0 1.0 1794.1194137341854 1 1.0
379377701.0 1.0 1798.8893379701178 1 1.0
315809365.0 0.0 1812.5124528856998 0 3.799434e-07
445432676.0 1.0 1797.827391725134 1 1.0
219895512.0 0.0 1805.3648243210164 0 3.8198356e-09
229799968.0 1.0 1797.9071452783796 1 0.99997497
269713861.0 1.0 1796.180483437774 1 1.0
101347969.0 0.0 1805.4747184359926 0 0.0005155452
280021293.0 1.0 1793.5772978711527 1 1.0
377206061.0 0.0 1808.846497599142 0 5.440135e-11
288346006.0 0.0 1808.8659784035062 0 5.864832e-16
400538556.0 1.0 1797.4316439939932 1 1.0
265186608.0 0.0 1808.8468395733155 0 0.00046570625
237230628.0 0.0 1808.9285818022697 0 2.2291919e-12
302391058.0 0.0 1812.369650432569 0 2.1507393e-08
235938870.0 0.0 1805.1996566905752 0 4.3481177e-06
250532394.0 0.0 1812.3694771313335 0 8.510715e-06
21032363.0 1.0 1810.572276932659 1 0.9999985
298313179.0 1.0 1810.325933020328 1 1.0
268378850.0 1.0 1794.782975178286 1 1.0
357687042.0 1.0 1797.5102840318414 1 1.0
305827001.0 0.0 1809.202236664501 0 0.00025813832
354384776.0 0.0 1812.346529604622 0 3.171074e-06
238756275.0 1.0 1796.6615816159156 1 1.0
139403998.0 0.0 1812.6409216255672 0 0.00012900578
317031900.0 0.0 1808.8488044723915 0 1.1196262e-08
353610464.0 0.0 1812.4104525764021 0 6.2366154e-05
265276221.0 1.0 1799.5550821624597 1 1.0
358909502.0 0.0 1808.8466390311773 0 2.4025869e-05
388039816.0 1.0 1795.3041593436894 1 1.0
72082905.0 0.0 1805.5149097015333 0 1.923877e-08
453251282.0 1.0 1799.5774310735344 1 0.99999994
436872141.0 0.0 1796.6414456336881 0 0.00056572846
270656988.0 0.0 1805.2220808800282 0 4.579345e-06
265088628.0 1.0 1795.3692732341915 1 0.9999998
233052028.0 0.0 1805.2394801155872 0 1.7123845e-07
346541084.0 0.0 1809.224781968343 0 0.000536293
378538179.0 1.0 1810.8262411315056 1 1.0
323189100.0 1.0 1795.0126774590556 1 0.9999462
192646201.0 0.0 1808.9743568650028 0 3.3741192e-06
445562406.0 0.0 1805.202749686821 0 4.4690817e-11
283016587.0 0.0 1793.409881516695 0 3.3830578e-16
233735589.0 0.0 1805.1980072599806 0 4.9024157e-10
34786329.0 1.0 1796.683140697896 1 0.99999917
94370813.0 0.0 1805.4746008931106 0 3.4064655e-05
346596467.0 0.0 1809.1206184589473 0 0.0030228489
376774061.0 0.0 1812.3463641343708 0 1.9968102e-08
264331531.0 1.0 1795.15840450501 1 1.0
368404959.0 1.0 1797.7850020955864 1 1.0
370600386.0 1.0 1811.369221832427 1 0.99999976
347484337.0 1.0 1794.4109375855965 1 1.0
71973961.0 0.0 1809.16073976415 0 0.00079178426
396554866.0 1.0 1793.411734120901 1 1.0
422658409.0 1.0 1806.034225167473 1 1.0
82619428.0 1.0 1798.806691062275 1 1.0
245397163.0 0.0 1805.2026947200661 0 5.222321e-09
71975420.0 1.0 1796.3691754029692 1 0.9999984
83527909.0 1.0 1797.5766698519608 1 1.0
428209812.0 1.0 1794.2030416290431 1 0.9999454
311824512.0 1.0 1793.4312417841704 1 0.99999994
450131149.0 1.0 1796.0568870345523 1 1.0
256641663.0 1.0 1794.0336509609972 1 0.9999952
359388299.0 1.0 1796.9893045761432 1 0.9999999
50850448.0 0.0 1808.9105572559995 0 0.00010960313
240989742.0 1.0 1794.869349851263 1 1.0
284045505.0 1.0 1796.993383189214 1 1.0
400676475.0 1.0 1795.6604864075914 1 1.0
298732314.0 0.0 1808.8433921786007 0 2.957896e-19
219772940.0 0.0 1805.2601539494344 0 3.5268718e-06
264918797.0 0.0 1805.202862898204 0 1.5315346e-10
192529148.0 0.0 1812.3909123835488 0 0.0037644983
265296274.0 1.0 1795.0776448243976 1 0.99999785
233500987.0 1.0 1810.1364707038801 1 1.0
444494788.0 1.0 1797.5352662156977 1 1.0
232620122.0 0.0 1808.8847643590218 0 9.729146e-10
398337224.0 0.0 1812.3667595445709 0 3.6825055e-05
356785678.0 0.0 1805.1989296271995 0 2.8580843e-08
83051368.0 0.0 1796.6392567669934 0 4.186824e-05
130156446.0 0.0 1805.536836078326 0 0.0005988722
67639081.0 1.0 1797.1203396428537 1 1.0
252192522.0 1.0 1795.2857858752686 1 1.0
52424461.0 1.0 1793.4312451295164 1 0.99022853
369142891.0 0.0 1805.2224984591724 0 3.4284407e-05
274982633.0 1.0 1810.6802460061272 1 1.0
284809242.0 0.0 1812.7015898417035 0 1.2506167e-11
245398036.0 1.0 1796.3901108306534 1 0.99999964
441737397.0 1.0 1794.511453003959 1 0.99999976
198159522.0 1.0 1795.3432730471045 1 1.0
65648779.0 0.0 1805.2658215093657 0 0.0008089493
237232167.0 1.0 1805.6370763436298 1 0.99978584
331865214.0 0.0 1812.8259708011292 0 6.0436887e-06
354744093.0 0.0 1796.639461367291 0 7.570698e-05
376407837.0 1.0 1799.7631900080041 1 0.9999985
396200234.0 0.0 1805.2012376403668 0 2.6655421e-08
428747635.0 1.0 1798.0757406555094 1 1.0
403257785.0 1.0 1795.0144114899945 1 1.0
315925327.0 1.0 1796.0957265777922 1 0.9999997
399449430.0 0.0 1812.4103379152095 0 1.0297501e-11
372630691.0 0.0 1796.6397676027968 0 1.3128442e-07
377785772.0 0.0 1805.198901578825 0 3.1855475e-06
149852368.0 1.0 1798.9119180305856 1 1.0
297780648.0 1.0 1797.826754580543 1 1.0
240868409.0 1.0 1805.8900031566207 1 1.0
335157206.0 0.0 1800.3254677930752 0 1.5868912e-06
104307892.0 1.0 1805.265550718813 1 1.0
347570373.0 0.0 1796.6406907061137 0 0.0009012617
395692498.0 1.0 1798.014059603469 1 0.99978125
407928263.0 1.0 1796.8704471745916 1 1.0
353241077.0 0.0 1809.0143488934054 0 0.00087567547
73448829.0 1.0 1797.4329934827686 1 0.9999985
337551849.0 1.0 1796.4923988518992 1 1.0
309140428.0 0.0 1800.1402556778207 0 2.9349778e-05
238717278.0 1.0 1806.1405711929638 1 1.0
445187532.0 1.0 1799.848096563234 1 1.0
387628952.0 1.0 1798.553996593257 1 1.0
229399638.0 1.0 1810.469479864685 1 1.0
26647896.0 1.0 1810.8705560836788 1 1.0
21020376.0 0.0 1808.8429202601517 0 0.0011775179
307206516.0 1.0 1799.8691467793028 1 0.99999803
229713082.0 1.0 1797.7819534181635 1 1.0
396385069.0 1.0 1810.5348767674661 1 1.0
321688478.0 1.0 1796.0334485469155 1 1.0
377967107.0 0.0 1793.4095298168975 0 6.42836e-08
229459572.0 1.0 1811.323564760679 1 0.9999998
117031971.0 1.0 1796.2863109000461 1 1.0
251816139.0 1.0 1794.786177680639 1 0.9999981
192295673.0 0.0 1808.9325425140094 0 0.0011681225
345915530.0 1.0 1796.8482967664113 1 1.0
428112325.0 0.0 1812.3488839732777 0 2.8909228e-06
331780777.0 0.0 1812.6812864582564 0 8.052086e-06
50117756.0 1.0 1798.5981108492672 1 1.0
268377432.0 0.0 1808.8665193289394 0 3.915396e-06
327584184.0 1.0 1806.2225856943214 1 1.0
407515221.0 0.0 1808.8465465241677 0 7.4064756e-06
444079346.0 1.0 1806.390369028409 1 1.0
219105638.0 0.0 1805.2402313224527 0 3.683315e-09
259096715.0 0.0 1805.1989985524358 0 4.6999407e-08
104035467.0 0.0 1796.8279673961497 0 3.6740182e-09
354542776.0 1.0 1794.5570349538025 1 1.0
192527935.0 1.0 1793.6616917205588 1 0.9998351
229593136.0 1.0 1799.6779924296668 1 1.0
445317944.0 0.0 1805.5145964236874 0 7.318237e-08
230377295.0 1.0 1796.4276139742062 1 1.0
201242199.0 1.0 1798.3701115127783 1 0.9999999
359037474.0 1.0 1800.0349253153217 1 0.9999994
302471025.0 1.0 1798.2448288801738 1 0.99999976
394119708.0 1.0 1805.2618315503823 1 1.0
184681829.0 0.0 1812.640705842694 0 0.0006318318
77632054.0 1.0 1811.2454336623641 1 1.0
279435154.0 0.0 1812.556275042411 0 4.031355e-14
309128520.0 0.0 1812.3485643371075 0 3.7802234e-05
241088287.0 1.0 1810.5985489388236 1 1.0
284921350.0 0.0 1809.201822506336 0 1.0830567e-05
428531053.0 0.0 1805.203297510422 0 0.0016315676
428381274.0 1.0 1805.4099039348196 1 1.0
196891391.0 1.0 1794.0779896003633 1 0.99999994
419246700.0 1.0 1797.931051128137 1 1.0
250744488.0 0.0 1808.8488564731865 0 2.5465058e-06
302088795.0 1.0 1798.0157898698321 1 1.0
259384433.0 1.0 1805.9951294481052 1 1.0
279982431.0 1.0 1810.38650463358 1 0.99999976
63468121.0 0.0 1812.661667449092 0 1.1263109e-05
129688895.0 0.0 1809.2242965353307 0 0.0002650604
49792372.0 1.0 1797.6816113030716 1 1.0
186985167.0 1.0 1796.474318978208 1 1.0
83802860.0 1.0 1794.722424046181 1 1.0
332809791.0 0.0 1796.639846323872 0 0.00044743804
326788321.0 1.0 1793.4935152522382 1 1.0
410439084.0 1.0 1805.952706136416 1 0.9999999
372510824.0 1.0 1797.410056084034 1 1.0
354703941.0 1.0 1794.8061703282542 1 0.9999999
229954275.0 0.0 1808.8445217390115 0 9.410839e-10
83911284.0 0.0 1805.5141320809234 0 7.4097006e-05
444355382.0 1.0 1796.055992964554 1 0.99999404
308218975.0 0.0 1793.14018301725 0 4.4462762e-12
395525114.0 0.0 1805.2011739397892 0 1.7136637e-05
317277382.0 1.0 1793.9712619371373 1 0.999957
387531415.0 1.0 1810.8453604490708 1 0.99999976
317836431.0 0.0 1808.8674820214114 0 2.213506e-13
327392160.0 0.0 1805.2029591227174 0 8.975488e-09
428071624.0 0.0 1808.8488985730582 0 7.0245835e-05
396265575.0 1.0 1794.2430705155778 1 0.99999994
269516739.0 0.0 1812.3884647870955 0 2.5059792e-20
298735259.0 1.0 1798.2189321144579 1 1.0
327136798.0 1.0 1805.6822176567503 1 1.0
117170419.0 1.0 1799.8904845462648 1 1.0
279722552.0 0.0 1805.2026073039988 0 1.3592987e-07
285792542.0 1.0 1796.4940124446127 1 1.0
52855338.0 0.0 1809.202013603369 0 3.7330716e-05
116992839.0 0.0 1808.8699321658403 0 1.3908635e-07
444584799.0 1.0 1798.4936286655268 1 1.0
445423597.0 0.0 1805.5146899565984 0 4.6750646e-13
200861882.0 0.0 1812.4536798303234 0 0.0014652357
230018510.0 0.0 1808.844301090879 0 4.5221094e-07
194731674.0 1.0 1794.59937120161 1 1.0
301099672.0 1.0 1798.7030358413547 1 1.0
250505768.0 1.0 1810.140275652154 1 1.0
427587763.0 1.0 1798.5966615156767 1 1.0
372054524.0 0.0 1805.2211342859011 0 7.3740175e-08
392571260.0 1.0 1799.5105537832312 1 0.99995583
415904440.0 0.0 1812.4946517345174 0 1.52305975e-05
117261980.0 1.0 1795.869823061602 1 0.99999964
83523034.0 1.0 1797.5349382101701 1 0.99999714
236985679.0 0.0 1808.8658834529795 0 2.3940217e-06
333068970.0 0.0 1805.53576189593 0 0.00011771562
427643087.0 0.0 1794.3475809622623 0 0.0004897847
237290140.0 1.0 1805.220377118863 1 0.9999991
453013071.0 1.0 1793.952306365308 1 1.0
229452426.0 1.0 1805.9072174809378 1 0.99999833
373147132.0 0.0 1808.8467051367154 0 1.7403134e-16
431989510.0 0.0 1812.4326582432975 0 0.0017109882
229448888.0 1.0 1811.2611013862822 1 1.0
322342246.0 1.0 1810.5360881272059 1 1.0
198187777.0 1.0 1811.2183063811053 1 0.99999785
331605179.0 1.0 1797.8272560483686 1 1.0
419531065.0 0.0 1805.5559756030914 0 2.3790117e-09
312678281.0 0.0 1796.6399347990096 0 1.8535228e-08
269809621.0 1.0 1796.7638412588026 1 1.0
376884266.0 0.0 1805.1990873754514 0 6.340813e-06
235941529.0 0.0 1805.2205497916682 0 0.00019889713
316624116.0 0.0 1805.2029168384583 0 2.5711048e-08
