loss_s0126 accuracy_s0126 val_auc_s0126 precision_s0126 recall_s0126 f1_score_s0126 val_loss_s0126 val_accuracy_s0126 val_val_auc_s0126 val_precision_s0126 val_recall_s0126 val_f1_score_s0126
0.28953203558921814 0.9105260372161865 0.9618405699729919 0.9164046049118042 0.9032999873161316 0.909805178642273 0.1471928358078003 0.9611310958862305 0.9881760478019714 0.9407379031181335 0.9842000007629395 0.9619782567024231
0.11710022389888763 0.964680016040802 0.9897815585136414 0.9634219408035278 0.9659749865531921 0.9646967649459839 0.08318935334682465 0.978717029094696 0.9948735237121582 0.9734916090965271 0.9842000007629395 0.9788165092468262
0.08436189591884613 0.9755207896232605 0.9941160678863525 0.9750012755393982 0.9760249853134155 0.9755128622055054 0.061334215104579926 0.9864108562469482 0.9968580603599548 0.985817015171051 0.9869999885559082 0.9864081740379333
0.06636755913496017 0.982227623462677 0.995938777923584 0.9829731583595276 0.9814249873161316 0.9821984767913818 0.0492810420691967 0.9904076457023621 0.9974278807640076 0.9888357520103455 0.9919999837875366 0.9904153347015381
0.05616575479507446 0.9853249788284302 0.996962308883667 0.9856889247894287 0.9849249720573425 0.9853067994117737 0.0645391121506691 0.9878097772598267 0.9974458813667297 0.9816350936889648 0.9941999912261963 0.987877607345581
0.04994653910398483 0.9872857928276062 0.997427225112915 0.9879581332206726 0.9865750074386597 0.9872661232948303 0.045350369065999985 0.9921063184738159 0.9979881644248962 0.9908238649368286 0.993399977684021 0.9921102523803711
0.04648798704147339 0.9882349967956543 0.9976950287818909 0.9890319108963013 0.9873999953269958 0.9882153272628784 0.036548640578985214 0.9927058219909668 0.9983746409416199 0.9916184544563293 0.9937999844551086 0.9927080273628235
0.043337296694517136 0.9889843463897705 0.9979526400566101 0.9898567199707031 0.9880750179290771 0.9889650344848633 0.03500879183411598 0.9927058219909668 0.9984768033027649 0.9916184544563293 0.9937999844551086 0.9927080273628235
0.04164714366197586 0.9897711873054504 0.9980693459510803 0.9908300638198853 0.9886749982833862 0.9897513389587402 0.02901909500360489 0.9932054281234741 0.9986069798469543 0.9953796863555908 0.9909999966621399 0.9931850433349609
0.03908689692616463 0.9901833534240723 0.9982970356941223 0.9912311434745789 0.9890999794006348 0.9901643991470337 0.027019260451197624 0.9936051368713379 0.998723566532135 0.9943910241127014 0.9927999973297119 0.9935949444770813
0.03668652102351189 0.9907578825950623 0.9984339475631714 0.9916102886199951 0.9898750185966492 0.9907418489456177 0.04708864912390709 0.9929056763648987 0.9986672401428223 0.989862859249115 0.9959999918937683 0.9929219484329224
0.03541149944067001 0.9914697408676147 0.9984437227249146 0.9925584197044373 0.9903500080108643 0.9914529919624329 0.02590702660381794 0.9946042895317078 0.9988742470741272 0.9959887862205505 0.9932000041007996 0.9945924878120422
0.03320746496319771 0.9917445182800293 0.9986857175827026 0.9926612377166748 0.9908000230789185 0.9917297959327698 0.0350271575152874 0.9950039982795715 0.9989096522331238 0.9934210777282715 0.9965999722480774 0.9950079917907715
0.032064031809568405 0.9926812052726746 0.9986172914505005 0.9936622977256775 0.9916750192642212 0.9926676750183105 0.027323340997099876 0.9955036044120789 0.9989482760429382 0.9959959983825684 0.9950000047683716 0.9954977631568909
0.031111832708120346 0.9925563335418701 0.998782753944397 0.9939082264900208 0.9911749958992004 0.9925397038459778 0.03244190290570259 0.9957034587860107 0.9989920258522034 0.9952048063278198 0.9962000250816345 0.9957022070884705
0.030252516269683838 0.9930184483528137 0.9987608194351196 0.9941366314888 0.9918749928474426 0.9930045008659363 0.022525038570165634 0.9960032105445862 0.9989874362945557 0.9954054951667786 0.9965999722480774 0.9960023760795593
0.029194194823503494 0.9930933713912964 0.9987908005714417 0.9940632581710815 0.9921000003814697 0.9930806756019592 0.028163058683276176 0.9957034587860107 0.9991249442100525 0.9950069785118103 0.996399998664856 0.9957030415534973
0.02854478359222412 0.9930558800697327 0.9989933967590332 0.9944096207618713 0.9916750192642212 0.9930404424667358 0.021725455299019814 0.9964028596878052 0.9991118907928467 0.9965986609458923 0.9962000250816345 0.9963992834091187
0.02811802178621292 0.9933306574821472 0.9989442825317383 0.9943879246711731 0.9922500252723694 0.9933178424835205 0.021892772987484932 0.9966027140617371 0.9992722272872925 0.9967986941337585 0.996399998664856 0.9965993165969849
0.02660759538412094 0.9938552379608154 0.9990686178207397 0.9949636459350586 0.9927250146865845 0.9938430786132812 0.017132293432950974 0.9970024228096008 0.9995220303535461 0.9983955025672913 0.9955999851226807 0.9969958066940308
0.02631877362728119 0.99413001537323 0.9989547729492188 0.994966447353363 0.993274986743927 0.9941200017929077 0.01822282187640667 0.9969024658203125 0.9993577599525452 0.9966020584106445 0.9972000122070312 0.9969009757041931
0.02502838522195816 0.9941799640655518 0.9990077018737793 0.9951156973838806 0.9932249784469604 0.9941694736480713 0.01843579299747944 0.9969024658203125 0.9993847608566284 0.9973974227905273 0.996399998664856 0.9968984723091125
0.024654168635606766 0.994529664516449 0.9991342425346375 0.995689868927002 0.9933500289916992 0.9945185780525208 0.022504782304167747 0.996802568435669 0.9992946982383728 0.9969987869262695 0.9965999722480774 0.9967993497848511
0.02429586462676525 0.9943673014640808 0.9991171956062317 0.9954400658607483 0.993274986743927 0.9943563342094421 0.016865776851773262 0.9970024228096008 0.9993879795074463 0.9971988797187805 0.9968000054359436 0.9969993829727173
0.023632295429706573 0.9944671988487244 0.9991636872291565 0.9953665733337402 0.9935500025749207 0.9944574236869812 0.016789976507425308 0.9969024658203125 0.9993223547935486 0.9966020584106445 0.9972000122070312 0.9969009757041931
0.02329290471971035 0.9945920705795288 0.9991959929466248 0.9953181147575378 0.9938499927520752 0.9945834875106812 0.015307672321796417 0.9971023201942444 0.9995952844619751 0.9983958005905151 0.9958000183105469 0.9970962405204773
0.02293446846306324 0.9948294162750244 0.9991726279258728 0.9957669377326965 0.9938750267028809 0.9948201179504395 0.014958375133574009 0.996802568435669 0.9994691014289856 0.9968000054359436 0.9968000054359436 0.9968000054359436
0.02161930873990059 0.9950417280197144 0.9992343783378601 0.9960171580314636 0.9940500259399414 0.9950326085090637 0.016434645280241966 0.9972022175788879 0.9993296265602112 0.9979968070983887 0.996399998664856 0.9971977472305298
0.021187782287597656 0.9953914284706116 0.9992321133613586 0.9963181018829346 0.9944499731063843 0.9953831434249878 0.014849276281893253 0.9973021745681763 0.9994768500328064 0.9977977871894836 0.9968000054359436 0.9972986578941345
0.02054452896118164 0.9955662488937378 0.9993618726730347 0.9962199926376343 0.9948999881744385 0.9955595135688782 0.016236556693911552 0.9970024228096008 0.999649167060852 0.9968012571334839 0.9972000122070312 0.9970005750656128
0.02074902504682541 0.9951915740966797 0.9993249177932739 0.9960928559303284 0.9942749738693237 0.9951830506324768 0.013490695506334305 0.9974020719528198 0.9997162222862244 0.9977982640266418 0.996999979019165 0.9973990321159363
0.019634148105978966 0.9957411289215088 0.9993809461593628 0.9966189861297607 0.9948499798774719 0.9957337379455566 0.014682771638035774 0.996802568435669 0.9996942281723022 0.9964028596878052 0.9972000122070312 0.9968012571334839
0.01923373155295849 0.9957036375999451 0.9993426203727722 0.9962458610534668 0.9951500296592712 0.995697557926178 0.013713889755308628 0.9974020719528198 0.9996798038482666 0.9975990653038025 0.9972000122070312 0.9973995089530945
0.019043216481804848 0.9958160519599915 0.9993901252746582 0.9965946078300476 0.9950249791145325 0.9958091378211975 0.013614950701594353 0.9973021745681763 0.9996909499168396 0.9975985884666443 0.996999979019165 0.9972991943359375
0.018561379984021187 0.9958410263061523 0.9994258880615234 0.9968436360359192 0.994825005531311 0.9958332777023315 0.012810174375772476 0.9972022175788879 0.9997440576553345 0.996802568435669 0.9976000189781189 0.997201144695282
