tic gt tpeak labels pred_s0126
428210990.0 0.0 1796.64057653402 0 0.0009052999
285166956.0 1.0 1806.3693836107848 1 1.0
376499580.0 0.0 1795.0340859440284 3 5.3309892e-14
83967167.0 1.0 1810.1389690323674 1 1.0
336750985.0 0.0 1811.3253337241695 2 0.0004491617
378280451.0 0.0 1812.367876899941 0 4.0844384e-06
305794540.0 0.0 1812.366338775926 0 1.6554612e-08
198279370.0 1.0 1796.0518510934576 1 1.0
407928263.0 1.0 1796.8704471745916 1 0.9999985
377251803.0 0.0 1810.1563545943413 3 1.7571766e-13
284210800.0 0.0 1805.5559531708138 0 0.000567297
198242868.0 1.0 1793.4055761981613 1 0.9999879
194618143.0 1.0 1797.7660308110542 1 0.9999986
258462992.0 1.0 1806.4285732950777 1 1.0
129817128.0 0.0 1809.1408448730995 0 0.000842056
449986821.0 0.0 1796.3478887388233 2 4.4205365e-08
445486200.0 0.0 1808.8484763312201 0 0.00017790876
366674459.0 1.0 1797.762903903927 1 0.99990296
28757422.0 1.0 1798.1200476217386 1 1.0
236876634.0 1.0 1805.4283619026792 1 0.9999999
240972851.0 0.0 1808.8691140094895 0 3.9273145e-06
445439591.0 1.0 1797.5775368421157 1 0.99999934
279438097.0 0.0 1794.347675995836 0 1.2525803e-05
424283843.0 1.0 1795.3897823882178 1 0.9999997
317470793.0 0.0 1795.971680062842 3 8.4082903e-13
301100564.0 0.0 1796.8072272656243 0 7.3244504e-05
368515752.0 1.0 1798.430725746045 1 0.99974954
67390878.0 1.0 1796.703484442351 1 0.99999803
377159927.0 1.0 1805.5522437010334 1 0.9999969
236998036.0 1.0 1811.1992400143072 1 0.9999842
275057491.0 1.0 1799.4303788295053 1 0.99999785
331726882.0 1.0 1798.471500387147 1 0.9999877
307203546.0 0.0 1796.64013258671 0 0.00045846627
431839593.0 0.0 1805.2243777627423 0 0.00071144465
35023339.0 0.0 1812.6205480668184 0 0.0009510186
229398450.0 1.0 1805.7196747084295 1 0.9999992
51024867.0 0.0 1798.8482137043054 2 8.232859e-05
10973655.0 1.0 1811.4105058468642 1 0.9999997
104196403.0 0.0 1805.203302108932 0 0.00078080414
247008991.0 1.0 1793.6206677181701 1 0.99999434
395924247.0 0.0 1805.2431340370345 0 1.9914087e-05
53799292.0 1.0 1796.827129526816 1 0.99999577
385591488.0 0.0 1805.4747929436123 0 0.00083553477
63584575.0 0.0 1809.1617580654088 0 0.0010875537
352283883.0 1.0 1796.9097649050168 1 0.99999994
129822207.0 1.0 1797.95362347605 1 0.9999667
352359172.0 1.0 1799.4100701610032 1 0.02264682
365940645.0 1.0 1796.6802491578724 1 1.0
251220253.0 1.0 1793.8069963118667 1 0.9997896
259000751.0 1.0 1794.178185349627 1 1.0
418218506.0 0.0 1812.491691143691 0 8.577444e-05
445559476.0 0.0 1808.848480055969 0 9.4969266e-07
288513991.0 0.0 1808.8872230967888 0 6.78593e-05
372216052.0 1.0 1796.8462675357787 1 0.99984545
301476871.0 0.0 1796.8281686013875 0 2.3694475e-09
271021518.0 0.0 1798.32628207817 2 4.8071233e-15
149925140.0 1.0 1795.182907107183 1 0.9999982
219857381.0 1.0 1796.344155871709 1 0.9999998
63471618.0 0.0 1809.2450654308727 0 0.0008432933
63345107.0 0.0 1805.3492740945394 0 0.0016867169
301173087.0 0.0 1805.2030133137202 0 3.7861354e-09
367754612.0 0.0 1794.1992609047047 0 0.0002465399
376114509.0 0.0 1808.8467324442254 0 1.3666639e-06
397982006.0 1.0 1794.7016638294747 1 0.66849977
422984324.0 0.0 1805.2868337205193 0 0.00040807793
315728194.0 0.0 1808.8485886166852 0 3.8544815e-05
233201941.0 1.0 1797.6981561540713 1 0.9999996
252149464.0 0.0 1796.7021950244875 0 0.0003760418
356820646.0 0.0 1801.7613128021683 3 4.2153586e-25
431968168.0 0.0 1812.3492728390918 0 0.00078950106
21097861.0 1.0 1794.1622071390445 1 0.99999297
312857240.0 1.0 1810.5980065985798 1 0.9999408
