loss_s0111 accuracy_s0111 val_auc_s0111 precision_s0111 recall_s0111 f1_score_s0111 val_loss_s0111 val_accuracy_s0111 val_val_auc_s0111 val_precision_s0111 val_recall_s0111 val_f1_score_s0111
0.16571421921253204 0.9372659921646118 0.9835095405578613 0.9311025738716125 0.9433000087738037 0.9371616244316101 0.04690629243850708 0.9861138463020325 0.9982019662857056 0.9791009426116943 0.9932000041007996 0.9861000180244446
0.06074528396129608 0.9823452234268188 0.9967236518859863 0.9818627238273621 0.9825500249862671 0.9822062849998474 0.038596685975790024 0.9926601648330688 0.9988500475883484 0.9931918382644653 0.9919999837875366 0.9925955533981323
0.04480482637882233 0.9882466793060303 0.997643768787384 0.9886875748634338 0.9876000285148621 0.9881435036659241 0.03036482445895672 0.9920650720596313 0.9983041882514954 0.9943729639053345 0.9896000027656555 0.9919807314872742
0.043608665466308594 0.9884946346282959 0.9978731870651245 0.9893787503242493 0.9873999953269958 0.9883883595466614 0.02736392430961132 0.9936520457267761 0.9986366629600525 0.9959806799888611 0.9911999702453613 0.9935845136642456
0.03930629789829254 0.9898831844329834 0.9981008768081665 0.9908799529075623 0.9886999726295471 0.9897887706756592 0.02599138766527176 0.9946439266204834 0.9990779757499695 0.9951942563056946 0.9940000176429749 0.9945967793464661
0.036449674516916275 0.9907510876655579 0.9984267354011536 0.9915351867675781 0.989799976348877 0.9906668663024902 0.029917947947978973 0.9922634363174438 0.9986538290977478 0.9967702627182007 0.9876000285148621 0.9921640157699585
0.035986773669719696 0.9913957715034485 0.9982851147651672 0.9921863079071045 0.9904500246047974 0.9913173913955688 0.02414700575172901 0.9944455623626709 0.9989213943481445 0.9959871768951416 0.9927999973297119 0.9943910241127014
0.032688356935977936 0.9923380017280579 0.9985201358795166 0.9934840202331543 0.9910500049591064 0.992265522480011 0.0201055109500885 0.9950406551361084 0.9989569783210754 0.9959920048713684 0.9940000176429749 0.9949949979782104
0.03132518753409386 0.9926603436470032 0.9986411929130554 0.9937356114387512 0.9914500117301941 0.9925915002822876 0.020027752965688705 0.9952390193939209 0.9993507862091064 0.9959936141967773 0.9944000244140625 0.9951961636543274
0.030967244878411293 0.9924619793891907 0.9986758828163147 0.9935351014137268 0.9912499785423279 0.9923912286758423 0.024835510179400444 0.9946439266204834 0.9988355040550232 0.994797945022583 0.9944000244140625 0.9945989847183228
0.03196810930967331 0.992214024066925 0.9986252188682556 0.9927412867546082 0.9915500283241272 0.992145299911499 0.02168259397149086 0.9952390193939209 0.999750018119812 0.9959936141967773 0.9944000244140625 0.9951961636543274
0.027705121785402298 0.9933546781539917 0.9989288449287415 0.9940905570983887 0.9925000071525574 0.9932946562767029 0.020561400800943375 0.9948422908782959 0.9997303485870361 0.9963884353637695 0.9932000041007996 0.9947916269302368
0.029594339430332184 0.9932059049606323 0.9986584186553955 0.994286835193634 0.9919999837875366 0.9931420683860779 0.02881559543311596 0.9924618005752563 0.9990149736404419 0.9987844228744507 0.9860000014305115 0.9923511147499084
0.029263459146022797 0.9933050870895386 0.9987436532974243 0.9941394329071045 0.9923499822616577 0.9932438731193542 0.017806479707360268 0.9956358075141907 0.9990664124488831 0.9959967732429504 0.995199978351593 0.9955981969833374
0.02759375050663948 0.9936026334762573 0.9988879561424255 0.9939945936203003 0.9930999875068665 0.9935470223426819 0.016961300745606422 0.9950406551361084 0.9996641278266907 0.9967884421348572 0.9932000041007996 0.9949909448623657
0.025746913626790047 0.993850588798523 0.9991390109062195 0.9945913553237915 0.9929999709129333 0.9937950372695923 0.017332730814814568 0.9960325360298157 0.9992251396179199 0.9959999918937683 0.9959999918937683 0.9959999918937683
0.025215161964297295 0.9941729307174683 0.9990900158882141 0.9949416518211365 0.9933000206947327 0.994120180606842 0.017224296927452087 0.9954373836517334 0.9998725056648254 0.9959952235221863 0.9947999715805054 0.9953972697257996
0.027037255465984344 0.9935778379440308 0.9990561604499817 0.9947866797447205 0.9922500252723694 0.993516743183136 0.016197888180613518 0.9958341717720032 0.999700129032135 0.9956017732620239 0.9959999918937683 0.9958008527755737
0.025983290746808052 0.9935282468795776 0.9989659786224365 0.9946869611740112 0.9922500252723694 0.9934669733047485 0.03091711550951004 0.9934536814689636 0.9996188879013062 0.9916301369667053 0.995199978351593 0.9934118390083313
0.027493471279740334 0.9933050870895386 0.9988940358161926 0.9941394329071045 0.9923499822616577 0.9932438731193542 0.017508601769804955 0.9964292645454407 0.9989091753959656 0.9967974424362183 0.9959999918937683 0.9963985681533813
0.024959050118923187 0.9941729307174683 0.9990089535713196 0.9950904250144958 0.993149995803833 0.9941192269325256 0.015284775756299496 0.9962309002876282 0.9997019171714783 0.9960016012191772 0.996399998664856 0.9962007403373718
0.022689756006002426 0.995040774345398 0.9989892244338989 0.9959422945976257 0.9940500259399414 0.9949952363967896 0.017223652452230453 0.9962309002876282 0.9992967247962952 0.9963985681533813 0.9959999918937683 0.9961993098258972
0.02370004914700985 0.9946936368942261 0.999173641204834 0.9950956106185913 0.9941999912261963 0.9946475625038147 0.01656922698020935 0.9968260526657104 0.9999145269393921 0.9960063695907593 0.9976000189781189 0.9968026280403137
0.03117481619119644 0.993453860282898 0.9987620115280151 0.9940422773361206 0.9927499890327454 0.9933956861495972 0.015897240489721298 0.9958341717720032 0.9998970031738281 0.9952057600021362 0.996399998664856 0.9958025217056274
0.027019191533327103 0.9939001798629761 0.9990650415420532 0.9939981698989868 0.9937000274658203 0.9938490390777588 0.01585536263883114 0.9954373836517334 0.9998721480369568 0.9955982565879822 0.995199978351593 0.9953990578651428
0.02497089095413685 0.9943217039108276 0.9990159869194031 0.9952903389930725 0.9932500123977661 0.994269073009491 0.014607967808842659 0.9964292645454407 0.9999105334281921 0.996399998664856 0.996399998664856 0.996399998664856
0.022206436842679977 0.9947928190231323 0.9991323351860046 0.995840847492218 0.9936500191688538 0.9947442412376404 0.013353363610804081 0.9962309002876282 0.9999148845672607 0.9963985681533813 0.9959999918937683 0.9961993098258972
0.02254621312022209 0.9947680234909058 0.9991446137428284 0.9954929947853088 0.9939500093460083 0.9947208166122437 0.022805647924542427 0.9956358075141907 0.9990839958190918 0.9975903630256653 0.9936000108718872 0.9955911636352539
0.029786352068185806 0.9929579496383667 0.9988940358161926 0.9942344427108765 0.9915500283241272 0.9928903579711914 0.01615328900516033 0.997024416923523 0.9996762275695801 0.9968012571334839 0.9972000122070312 0.9970005750656128
0.023493567481637 0.9946192502975464 0.9991552829742432 0.9951940178871155 0.9939500093460083 0.9945716261863708 0.017835455015301704 0.9958341717720032 0.9999082684516907 0.9975913166999817 0.9940000176429749 0.9957923889160156
0.02264544740319252 0.9945448637008667 0.999302864074707 0.9956896305084229 0.9933000206947327 0.9944934248924255 0.019086915999650955 0.9952390193939209 0.9989427328109741 0.998389720916748 0.9919999837875366 0.995184600353241
0.022199945524334908 0.9950655698776245 0.9991853833198547 0.9961413145065308 0.9939000010490417 0.9950194358825684 0.016092227771878242 0.9958341717720032 0.9997072815895081 0.9956017732620239 0.9959999918937683 0.9958008527755737
0.03441578149795532 0.9924867749214172 0.9985913634300232 0.9937334060668945 0.991100013256073 0.9924149513244629 0.016780108213424683 0.9958341717720032 0.9999138116836548 0.9948104023933411 0.9968000054359436 0.9958042502403259
0.02349213697016239 0.9945448637008667 0.9992583990097046 0.9953420758247375 0.9936500191688538 0.9944953322410583 0.01892717182636261 0.9950406551361084 0.9998142719268799 0.9955947399139404 0.9944000244140625 0.9949970245361328
0.022986257448792458 0.995040774345398 0.9991976022720337 0.9962406158447266 0.9937499761581421 0.9949937462806702 0.014643948525190353 0.9966276288032532 0.9999260306358337 0.9967986941337585 0.996399998664856 0.9965993165969849
0.024549752473831177 0.9947680234909058 0.9990683197975159 0.9958903193473816 0.9935500025749207 0.9947187900543213 0.017247505486011505 0.9958341717720032 0.9999335408210754 0.9944156408309937 0.9972000122070312 0.9958058595657349
0.02116566337645054 0.9953383207321167 0.9991840720176697 0.996242880821228 0.994350016117096 0.995295524597168 0.015373868867754936 0.9964292645454407 0.99993896484375 0.9960032105445862 0.9968000054359436 0.9964014887809753
0.0221807099878788 0.9954870939254761 0.9991523623466492 0.9963434338569641 0.9945499897003174 0.9954459071159363 0.02277548797428608 0.9954373836517334 0.9997405409812927 0.9932298064231873 0.9976000189781189 0.995410144329071
0.0208854041993618 0.9951151609420776 0.9993744492530823 0.9959428906440735 0.9941999912261963 0.9950706958770752 0.014066886156797409 0.9972227811813354 0.9999406337738037 0.9979968070983887 0.996399998664856 0.9971977472305298
0.021743442863225937 0.9953631162643433 0.9992617964744568 0.996292769908905 0.994350016117096 0.9953204393386841 0.014422355219721794 0.9966276288032532 0.9997008442878723 0.9967986941337585 0.996399998664856 0.9965993165969849
0.020942136645317078 0.9953879117965698 0.9993051886558533 0.996342658996582 0.994350016117096 0.995345413684845 0.015300562605261803 0.9966276288032532 0.9995115399360657 0.9975951910018921 0.9955999851226807 0.99659663438797
0.022260146215558052 0.9948176145553589 0.9993909597396851 0.9960399270057678 0.9934999942779541 0.9947683811187744 0.01195346750319004 0.9972227811813354 0.9999565482139587 0.9972000122070312 0.9972000122070312 0.9972000122070312
0.021048827096819878 0.9956110715866089 0.999265193939209 0.9967423677444458 0.9944000244140625 0.9955698251724243 0.012443896383047104 0.9972227811813354 0.9999603629112244 0.9972000122070312 0.9972000122070312 0.9972000122070312
0.021278807893395424 0.9953383207321167 0.9993451237678528 0.9963920712471008 0.9941999912261963 0.9952948689460754 0.015610038302838802 0.9968260526657104 0.9997439384460449 0.9968000054359436 0.9968000054359436 0.9968000054359436
0.019152909517288208 0.9958838820457458 0.9994800686836243 0.9966446161270142 0.9950500130653381 0.995846688747406 0.01292374450713396 0.9968260526657104 0.9999585747718811 0.9975961446762085 0.9959999918937683 0.9967974424362183
0.019142746925354004 0.9958590865135193 0.999441385269165 0.9966444373130798 0.9950000047683716 0.9958215355873108 0.01303273718804121 0.9972227811813354 0.9997498393058777 0.9979968070983887 0.996399998664856 0.9971977472305298
0.01944841258227825 0.9961814284324646 0.9994503259658813 0.9969949126243591 0.9952999949455261 0.9961467385292053 0.014496400952339172 0.9964292645454407 0.9999685287475586 0.9956070184707642 0.9972000122070312 0.9964028596878052
0.02017948590219021 0.996156632900238 0.9992010593414307 0.9969449639320374 0.9952999949455261 0.9961218237876892 0.013605711050331593 0.9968260526657104 0.9999527931213379 0.9968000054359436 0.9968000054359436 0.9968000054359436
0.017971893772482872 0.9962310194969177 0.9995584487915039 0.9969454407691956 0.9954500198364258 0.9961971640586853 0.01320666167885065 0.9960325360298157 0.9997396469116211 0.9963971376419067 0.9955999851226807 0.9959983825683594
0.01812209002673626 0.9964045882225037 0.9994637966156006 0.9971455931663513 0.9955999851226807 0.9963721632957458 0.012101615779101849 0.9972227811813354 0.9997671842575073 0.996802568435669 0.9976000189781189 0.997201144695282
0.019166624173521996 0.9958342909812927 0.9994198083877563 0.9967437982559204 0.9948499798774719 0.9957959651947021 0.01677175797522068 0.9962309002876282 0.9999632239341736 0.9940263032913208 0.9983999729156494 0.9962083101272583
0.01727312244474888 0.9964045882225037 0.9994785189628601 0.9969465136528015 0.9958000183105469 0.9963728785514832 0.011631807312369347 0.9976195096969604 0.9999755620956421 0.9987971186637878 0.996399998664856 0.9975971579551697
0.01738690584897995 0.996156632900238 0.9996127486228943 0.9971441626548767 0.9951000213623047 0.9961210489273071 0.018241381272673607 0.9964292645454407 0.9997408986091614 0.9952114820480347 0.9976000189781189 0.9964043498039246
0.017330072820186615 0.9965781569480896 0.9995733499526978 0.9970967769622803 0.9959999918937683 0.996548056602478 0.012903735041618347 0.9972227811813354 0.9999367594718933 0.9979968070983887 0.996399998664856 0.9971977472305298
0.01707480102777481 0.9966029524803162 0.9994456768035889 0.9973458647727966 0.9958000183105469 0.9965723156929016 0.011368299834430218 0.997421145439148 0.9999654293060303 0.9979975819587708 0.9968000054359436 0.9973984360694885
0.01646929606795311 0.9968509078025818 0.9995238780975342 0.9976460933685303 0.9959999918937683 0.9968223571777344 0.010719278827309608 0.997421145439148 0.9999723434448242 0.9975990653038025 0.9972000122070312 0.9973995089530945
0.015643667429685593 0.9969748854637146 0.9996429085731506 0.997646689414978 0.9962499737739563 0.9969478249549866 0.014505406841635704 0.9962309002876282 0.9999662637710571 0.9960016012191772 0.996399998664856 0.9962007403373718
0.01790735311806202 0.9963054060935974 0.9995183348655701 0.9968463778495789 0.9957000017166138 0.9962729215621948 0.012807470746338367 0.997024416923523 0.9999646544456482 0.9960079789161682 0.9980000257492065 0.9970029592514038
0.014986391179263592 0.9971732497215271 0.9996287822723389 0.9976476430892944 0.996649980545044 0.9971485733985901 0.013025683350861073 0.997817873954773 0.9997209906578064 0.9976009726524353 0.9980000257492065 0.9978004693984985
0.016156798228621483 0.9968757033348083 0.9995692372322083 0.9975465536117554 0.996150016784668 0.9968477487564087 0.012567352503538132 0.9968260526657104 0.9999687075614929 0.9971977472305298 0.996399998664856 0.9967986941337585
0.015352713875472546 0.9970988631248474 0.9995501041412354 0.9976472854614258 0.9965000152587891 0.9970732927322388 0.01508287526667118 0.997024416923523 0.9999713897705078 0.9968012571334839 0.9972000122070312 0.9970005750656128
0.01493855006992817 0.9970244765281677 0.9996340870857239 0.9977466464042664 0.9962499737739563 0.9969977736473083 0.011972280219197273 0.9976195096969604 0.9999635219573975 0.9987971186637878 0.996399998664856 0.9975971579551697
0.014226864092051983 0.9974212050437927 0.9996562004089355 0.9982470273971558 0.9965500235557556 0.997397780418396 0.011170739307999611 0.9976195096969604 0.9999724626541138 0.9979984164237976 0.9972000122070312 0.9975990056991577
0.013819771818816662 0.9974212050437927 0.999659538269043 0.9980973601341248 0.9966999888420105 0.9973981380462646 0.0132529865950346 0.9964292645454407 0.9997655153274536 0.9944223165512085 0.9983999729156494 0.9964072108268738
0.0159816462546587 0.9965781569480896 0.9995867609977722 0.997594952583313 0.9955000281333923 0.9965464472770691 0.013844349421560764 0.997421145439148 0.9992937445640564 0.9975990653038025 0.9972000122070312 0.9973995089530945
0.01553251314908266 0.9969996809959412 0.9995951652526855 0.9976468086242676 0.9962999820709229 0.996972918510437 0.012043684720993042 0.9980162382125854 0.9995701313018799 0.9987980723381042 0.9972000122070312 0.9979983568191528
0.01333756372332573 0.997520387172699 0.9995974898338318 0.9982473850250244 0.996749997138977 0.9974981546401978 0.016012029722332954 0.9966276288032532 0.9999704360961914 0.9948186278343201 0.9983999729156494 0.9966060519218445
0.012545289471745491 0.9977683424949646 0.9996236562728882 0.9982981085777283 0.9972000122070312 0.9977487325668335 0.013373290188610554 0.9966276288032532 0.9997788071632385 0.9956088066101074 0.9976000189781189 0.9966034293174744
0.015760328620672226 0.9969252943992615 0.9995747804641724 0.9977960586547852 0.9959999918937683 0.9968972206115723 0.01606263779103756 0.997024416923523 0.9993493556976318 0.9956122636795044 0.9983999729156494 0.9970042109489441
0.013448970392346382 0.9978179335594177 0.999688446521759 0.9982483983039856 0.9973499774932861 0.9977990388870239 0.01308494620025158 0.9964292645454407 0.9999628067016602 0.996399998664856 0.996399998664856 0.996399998664856
0.012556334026157856 0.9975699782371521 0.9997038245201111 0.9980480670928955 0.9970499873161316 0.9975487589836121 0.011707661673426628 0.9972227811813354 0.9995757937431335 0.9979968070983887 0.996399998664856 0.9971977472305298
0.014016123488545418 0.9974707961082458 0.9995918869972229 0.9982970952987671 0.9965999722480774 0.9974477887153625 0.012187497690320015 0.997421145439148 0.9999594688415527 0.9968038201332092 0.9980000257492065 0.9974015355110168
0.014987987466156483 0.997123658657074 0.9994577765464783 0.9977470636367798 0.9964500069618225 0.9970980882644653 0.013653645291924477 0.9972227811813354 0.9999464750289917 0.9964057803153992 0.9980000257492065 0.9972023367881775
0.019497821107506752 0.9957846999168396 0.9993607997894287 0.9970921277999878 0.9944000244140625 0.9957442283630371 0.012670844793319702 0.9964292645454407 0.9999751448631287 0.996399998664856 0.996399998664856 0.996399998664856
0.01385275088250637 0.9974955916404724 0.9995922446250916 0.9981474876403809 0.9968000054359436 0.9974732995033264 0.011845158413052559 0.997421145439148 0.999580442905426 0.997201144695282 0.9976000189781189 0.9974005818367004
0.013511905446648598 0.997520387172699 0.9996222853660583 0.997948169708252 0.9970499873161316 0.9974988698959351 0.01420554332435131 0.997024416923523 0.9995856881141663 0.9964042901992798 0.9976000189781189 0.9970018267631531
