tic gt tpeak labels pred_s0128
428210990.0 0.0 1796.64057653402 0 0.00036469576
285166956.0 1.0 1806.3693836107848 1 1.0
376499580.0 0.0 1795.0340859440284 3 5.798396e-12
83967167.0 1.0 1810.1389690323674 1 1.0
336750985.0 0.0 1811.3253337241695 2 0.00032348093
378280451.0 0.0 1812.367876899941 0 9.4192355e-06
305794540.0 0.0 1812.366338775926 0 3.536419e-08
198279370.0 1.0 1796.0518510934576 1 1.0
407928263.0 1.0 1796.8704471745916 1 0.99999976
377251803.0 0.0 1810.1563545943413 3 3.554245e-30
284210800.0 0.0 1805.5559531708138 0 0.0001668396
198242868.0 1.0 1793.4055761981613 1 0.9999941
194618143.0 1.0 1797.7660308110542 1 0.99999845
258462992.0 1.0 1806.4285732950777 1 1.0
129817128.0 0.0 1809.1408448730995 0 0.00030579788
449986821.0 0.0 1796.3478887388233 2 1.4140153e-08
445486200.0 0.0 1808.8484763312201 0 9.2971735e-05
366674459.0 1.0 1797.762903903927 1 0.99993116
28757422.0 1.0 1798.1200476217386 1 1.0
236876634.0 1.0 1805.4283619026792 1 0.99999994
240972851.0 0.0 1808.8691140094895 0 1.0477509e-06
445439591.0 1.0 1797.5775368421157 1 1.0
279438097.0 0.0 1794.347675995836 0 4.6019355e-05
424283843.0 1.0 1795.3897823882178 1 0.99999994
317470793.0 0.0 1795.971680062842 3 1.4116957e-22
301100564.0 0.0 1796.8072272656243 0 1.0515394e-05
368515752.0 1.0 1798.430725746045 1 0.9999862
67390878.0 1.0 1796.703484442351 1 0.99999946
377159927.0 1.0 1805.5522437010334 1 0.9999998
236998036.0 1.0 1811.1992400143072 1 0.99997365
275057491.0 1.0 1799.4303788295053 1 0.9999968
331726882.0 1.0 1798.471500387147 1 0.99998385
307203546.0 0.0 1796.64013258671 0 0.00079172273
431839593.0 0.0 1805.2243777627423 0 0.00028029436
35023339.0 0.0 1812.6205480668184 0 0.0003983549
229398450.0 1.0 1805.7196747084295 1 0.9999996
51024867.0 0.0 1798.8482137043054 2 5.8378548e-05
10973655.0 1.0 1811.4105058468642 1 0.9999999
104196403.0 0.0 1805.203302108932 0 0.00031614865
247008991.0 1.0 1793.6206677181701 1 0.9999942
395924247.0 0.0 1805.2431340370345 0 1.9291065e-05
53799292.0 1.0 1796.827129526816 1 0.9999998
385591488.0 0.0 1805.4747929436123 0 0.000378136
63584575.0 0.0 1809.1617580654088 0 0.00040226468
352283883.0 1.0 1796.9097649050168 1 0.9999997
129822207.0 1.0 1797.95362347605 1 0.99999815
352359172.0 1.0 1799.4100701610032 1 0.30752522
365940645.0 1.0 1796.6802491578724 1 0.9999999
251220253.0 1.0 1793.8069963118667 1 0.99995667
259000751.0 1.0 1794.178185349627 1 1.0
418218506.0 0.0 1812.491691143691 0 6.152328e-05
445559476.0 0.0 1808.848480055969 0 1.7579708e-06
288513991.0 0.0 1808.8872230967888 0 5.7485202e-05
372216052.0 1.0 1796.8462675357787 1 0.9999967
301476871.0 0.0 1796.8281686013875 0 8.235444e-09
271021518.0 0.0 1798.32628207817 2 2.1333993e-16
149925140.0 1.0 1795.182907107183 1 0.9999994
219857381.0 1.0 1796.344155871709 1 0.9999999
63471618.0 0.0 1809.2450654308727 0 0.000393153
63345107.0 0.0 1805.3492740945394 0 0.005446064
301173087.0 0.0 1805.2030133137202 0 1.9185518e-09
367754612.0 0.0 1794.1992609047047 0 0.00014931324
376114509.0 0.0 1808.8467324442254 0 1.1500751e-06
397982006.0 1.0 1794.7016638294747 1 0.9526502
422984324.0 0.0 1805.2868337205193 0 0.00024109644
315728194.0 0.0 1808.8485886166852 0 5.7341975e-05
233201941.0 1.0 1797.6981561540713 1 0.9999998
252149464.0 0.0 1796.7021950244875 0 0.00046109967
356820646.0 0.0 1801.7613128021683 3 3.4071723e-24
431968168.0 0.0 1812.3492728390918 0 0.00028618568
21097861.0 1.0 1794.1622071390445 1 0.9999934
