tic gt tpeak labels pred_s0132
251282599.0 0.0 1809.0570345043354 4 2.8093555e-06
400823288.0 1.0 1810.9318082523662 1 0.99999875
118389230.0 0.0 1799.4538474556239 3 0.004423159
453271501.0 1.0 1793.556704721263 1 0.99999976
417853483.0 1.0 1805.9930819230572 1 0.9998412
201186971.0 1.0 1795.5369101218273 1 0.99999374
396717670.0 1.0 1798.8057716581684 1 0.99998754
403939834.0 1.0 1798.451738337516 1 0.9999997
291887423.0 0.0 1795.411522234103 2 9.0224134e-13
83726119.0 1.0 1796.28497997177 1 0.9999853
240882665.0 1.0 1805.619170841448 1 0.9804481
353808537.0 1.0 1811.4473157287478 1 0.99902415
229942478.0 1.0 1805.2192580889302 1 0.99998623
259264759.0 1.0 1797.7200418627995 1 0.9991264
445297572.0 0.0 1805.9729272646764 2 6.682499e-08
402658915.0 1.0 1797.115775345498 1 0.99999624
402978255.0 0.0 1805.2007456221615 0 1.296346e-06
83415409.0 1.0 1811.409784730302 1 0.99999976
275762183.0 1.0 1799.4724982488692 1 0.99999917
229585958.0 0.0 1797.0113564683706 4 0.0
117167920.0 1.0 1794.68212822902 1 0.998892
321915925.0 1.0 1806.42918110158 1 0.9999979
271142488.0 1.0 1796.5347594386626 1 0.9999956
365889578.0 1.0 1796.4303393735277 1 0.99999803
368165075.0 1.0 1799.596898889616 1 0.9999458
389970188.0 0.0 1805.3229320693272 0 0.00014345192
376118396.0 1.0 1799.3269777117366 1 0.9986792
372640507.0 0.0 1812.6159983331386 0 3.988035e-06
219428871.0 1.0 1794.3018099931255 1 0.99999845
292823501.0 1.0 1798.474068318158 1 0.9999998
427590219.0 0.0 1808.84663911994 0 5.595996e-05
118421181.0 1.0 1793.1830884577698 1 0.99998194
255993777.0 0.0 1797.241275026988 3 0.0010551774
441810984.0 1.0 1797.178119024692 1 0.9999999
198189413.0 1.0 1797.4891925702536 1 0.9999451
323304373.0 1.0 1811.4294389483275 1 1.0
264699419.0 1.0 1796.9500990848417 1 0.99999684
198416591.0 0.0 1800.9681782202542 3 0.0
434717882.0 1.0 1798.5968336559122 1 0.9999654
230073824.0 1.0 1793.6978850374035 1 0.99999183
377150632.0 1.0 1796.0550553734056 1 0.99982554
452915009.0 0.0 1808.0352618511706 4 0.031200526
415880296.0 1.0 1797.8281264941868 1 0.998994
200935730.0 0.0 1805.2869280710754 0 0.00030641365
356896048.0 1.0 1800.0100957577342 1 0.99899757
372393589.0 1.0 1795.158823278101 1 0.9999998
264732493.0 0.0 1808.848462956745 0 2.3226256e-09
292324789.0 0.0 1805.2447859160477 0 7.1974955e-09
269697721.0 0.0 1809.9077134108184 3 1.901243e-18
388581024.0 1.0 1811.554827817807 1 0.99999976
104151375.0 1.0 1797.8280902149188 1 0.99994504
68152958.0 0.0 1812.5160074250919 0 0.0020629773
445291780.0 1.0 1810.3477447964462 1 0.99999994
403259861.0 1.0 1796.1394094067473 1 1.0
34754679.0 1.0 1798.4956396631628 1 0.99999756
251007909.0 0.0 1808.848737948974 0 5.593959e-06
12642732.0 0.0 1795.598186636759 2 3.8438624e-11
367287170.0 1.0 1810.8255403686521 1 0.99973744
63404192.0 1.0 1810.3075052224635 1 0.999997
331866937.0 1.0 1800.0343397074755 1 0.99996877
117114712.0 1.0 1795.82817583968 1 0.90645266
264898803.0 1.0 1795.8460864120025 1 0.9999997
375983121.0 1.0 1796.4297876263593 1 0.9999633
353001694.0 0.0 1808.1183295408448 4 3.4566327e-16
444527030.0 0.0 1809.3061506814101 0 4.6549508e-06
199688472.0 0.0 1804.7180282637776 3 7.975839e-21
366782088.0 1.0 1805.4295996255848 1 0.99999875
202354046.0 1.0 1794.613959985267 1 0.9999997
268330571.0 0.0 1808.9082366105283 0 0.00011458408
365945775.0 0.0 1793.4094828135599 0 2.6848701e-12
396012717.0 0.0 1793.3055795732785 0 1.3469807e-10
251514597.0 1.0 1796.7858885127837 1 0.9999955
291890860.0 0.0 1796.786551919504 0 8.650782e-06
233194792.0 0.0 1805.1981651950116 0 5.355884e-07
444495288.0 0.0 1812.8267821334416 0 3.0129865e-08
403037785.0 0.0 1805.099069115733 3 1.0783708e-29
354382905.0 0.0 1808.8465599223207 0 0.00016891348
302074456.0 1.0 1795.0780998914963 1 0.9999943
265386739.0 1.0 1793.4734880167398 1 0.9999991
301742762.0 1.0 1793.640676530383 1 0.99992776
192536159.0 0.0 1805.3075716773203 0 0.00040830616
187030959.0 1.0 1810.911655136461 1 0.9999519
94473350.0 0.0 1793.1410698373031 0 0.0016907984
359631579.0 0.0 1805.947885442425 4 6.9378145e-19
101262272.0 1.0 1797.4537886885116 1 0.99996495
116412425.0 0.0 1812.3697684108142 0 1.7707062e-08
233512880.0 1.0 1798.1139715930549 1 0.9998471
10787683.0 1.0 1798.6187588059806 1 0.9999968
302158243.0 1.0 1799.5989905601514 1 0.9999996
85597037.0 1.0 1797.9954302479375 1 0.9999846
192294921.0 0.0 1805.9533553732786 2 1.3066404e-16
255882140.0 1.0 1796.1393860458647 1 0.99957305
431835847.0 1.0 1810.4118174848556 1 0.999753
357743677.0 1.0 1796.0557075635513 1 1.0
309133946.0 1.0 1796.0570698468212 1 0.9999993
375843849.0 0.0 1796.2214621743751 2 1.1624987e-19
323189838.0 1.0 1810.345936026369 1 0.99999994
368889209.0 1.0 1810.2640250422428 1 0.99990773
22813209.0 1.0 1806.2246307480768 1 0.9999937
284599499.0 0.0 1805.5558332689425 0 2.2281423e-08
256319026.0 1.0 1798.368778120607 1 1.0
233497050.0 1.0 1810.8238302891027 1 0.99997383
301909087.0 0.0 1807.2865237941744 3 2.088235e-10
372630142.0 1.0 1798.3272850917301 1 0.99997973
426153517.0 0.0 1808.9329774252647 0 0.0030123678
245722819.0 1.0 1795.4108681749256 1 1.0
269697721.0 0.0 1797.5536411614755 3 3.9538497e-25
13941859.0 1.0 1799.1397078270406 1 0.9999977
321551203.0 1.0 1799.6375489332547 1 1.0
284891619.0 0.0 1805.2805679045277 0 1.1019991e-05
238652771.0 1.0 1799.0779673684399 1 0.9999988
312854635.0 1.0 1800.0773124489383 1 0.9999677
410506199.0 0.0 1805.244344249077 0 0.0007256797
343327003.0 0.0 1793.3246696301005 0 6.423404e-05
378203660.0 0.0 1806.0138092260177 4 0.0009837211
159539998.0 0.0 1812.3867875890778 0 1.5846977e-08
285943293.0 0.0 1805.203184259439 0 1.3544326e-08
94455316.0 0.0 1793.1410072931294 0 0.0013210613
230018866.0 1.0 1799.3652943278437 1 0.99981314
354255790.0 1.0 1793.598747982322 1 0.99999994
229461186.0 0.0 1799.9279896128664 3 1.7410359e-25
352113276.0 0.0 1805.2013999145606 0 1.039822e-05
302071120.0 1.0 1799.2032234093806 1 0.9999816
251487142.0 1.0 1796.515365387938 1 0.9999815
403521659.0 0.0 1805.2026272769049 0 3.8595605e-08
237011192.0 0.0 1812.3449945364346 0 2.0336572e-06
270325883.0 1.0 1795.847118159766 1 0.99999774
52854146.0 1.0 1797.972924796738 1 0.99992514
68092901.0 0.0 1805.3702215615167 0 2.729202e-06
397283958.0 1.0 1800.222939611699 1 0.9999964
191773391.0 0.0 1808.890334745547 0 0.0027290196
365594910.0 1.0 1798.3664199449806 1 0.9997072
186808848.0 1.0 1810.2036715734112 1 1.0
264912503.0 1.0 1795.0778019245085 1 0.9999991
198280388.0 0.0 1793.5306479936316 3 9.207864e-31
233737301.0 0.0 1810.8648581313869 2 3.9320103e-10
51042611.0 0.0 1810.3480920813 2 1.6539766e-13
284055502.0 0.0 1805.5559026696 0 0.00010754168
5735456.0 1.0 1798.787148431397 1 0.9998934
297693817.0 1.0 1795.7224947826257 1 0.9999964
293062767.0 1.0 1796.3699813778535 1 0.99996406
353077789.0 0.0 1810.6600887243267 3 9.710626e-10
52437210.0 0.0 1812.8060697012054 0 0.06135625
366563433.0 0.0 1810.158074061237 4 2.6479482e-05
250531562.0 1.0 1806.1612658406877 1 0.9999993
187038125.0 0.0 1809.1204635889628 0 0.0005668643
427578829.0 0.0 1809.245631037348 0 0.002147866
384986198.0 1.0 1794.3700460146506 1 0.9999978
240911239.0 0.0 1800.1401378247435 3 2.4127369e-27
354253718.0 1.0 1796.8070014963373 1 0.99999326
436877248.0 0.0 1798.3706307401292 2 5.156693e-06
71688745.0 1.0 1794.0357364659078 1 0.9999993
378365749.0 1.0 1806.3889385816778 1 0.99999726
232620122.0 0.0 1808.8847643590218 0 4.3785735e-06
233079659.0 0.0 1811.3648190491365 3 5.048579e-14
192587439.0 1.0 1796.6617655143227 1 0.9983217
237209648.0 0.0 1812.387030184983 0 0.0003915594
383676129.0 1.0 1810.9273138446492 1 0.99994814
434626115.0 0.0 1793.4094420645615 0 4.7569912e-09
323400312.0 1.0 1797.4921406445246 1 0.9999998
71929379.0 1.0 1797.5567020408764 1 0.9999623
359249364.0 1.0 1796.9726051663122 1 0.9998329
370063119.0 0.0 1809.5565479885847 4 2.1419355e-10
320178673.0 0.0 1797.7853506271072 4 1.03801846e-11
229609382.0 0.0 1798.3866608348612 4 2.5222003e-32
11148410.0 0.0 1811.2855526432131 2 1.32237e-17
327089071.0 0.0 1810.7445416736823 4 9.036903e-08
46629228.0 1.0 1794.1829974720054 1 0.99999994
375785288.0 1.0 1795.8047606309008 1 0.9999997
198280388.0 0.0 1805.2598995212054 3 1.2827809e-24
353988130.0 1.0 1798.2183665972743 1 0.9999999
83143741.0 0.0 1812.388880749716 0 0.0002756029
104311730.0 0.0 1805.2030894526542 0 0.00031282214
376843726.0 1.0 1799.3881899289324 1 1.0
233089957.0 0.0 1810.8022708714097 2 6.578236e-14
236971009.0 1.0 1806.240941834546 1 0.99996364
233049931.0 1.0 1797.9897530273652 1 0.99995226
194807348.0 1.0 1806.01621775906 1 0.99998933
272544161.0 1.0 1810.5137525290356 1 1.0
192739900.0 1.0 1794.349180126794 1 0.99999166
241051286.0 1.0 1800.036096090501 1 0.99999964
81681261.0 0.0 1805.264946963255 0 7.855699e-05
420448703.0 0.0 1797.451673405926 3 6.4091655e-05
229975232.0 1.0 1810.6983753284733 1 1.0
51954721.0 1.0 1796.6186948613429 1 1.0
450008870.0 0.0 1805.535416479609 0 9.976028e-05
445633848.0 1.0 1794.348496208406 1 0.9999999
285122164.0 0.0 1795.7435053429497 2 1.562673e-11
268523571.0 0.0 1800.4719496384623 4 0.0010133248
12481013.0 1.0 1794.8273628924644 1 0.9998919
405794678.0 1.0 1798.783513354464 1 0.9999944
348309067.0 1.0 1805.9736512796405 1 0.9999998
354470651.0 1.0 1810.9944229987307 1 0.9999996
241112788.0 0.0 1805.2445039330205 0 1.8734572e-06
201300177.0 1.0 1796.9119070979732 1 0.99999994
407019919.0 1.0 1797.2641842438197 1 0.99999917
285596906.0 0.0 1798.305988090144 2 3.8379846e-12
420132595.0 0.0 1795.8242333715555 2 1.6378585e-14
322261915.0 1.0 1805.5126337803704 1 0.99989915
453157579.0 1.0 1796.806332468128 1 0.9999996
390526168.0 1.0 1810.5983691926917 1 0.9998579
77543001.0 1.0 1793.2246530743494 1 0.99998957
236786957.0 1.0 1810.3646462980525 1 0.9999967
444797593.0 0.0 1812.5144729010897 0 0.0011457698
308787475.0 0.0 1799.0987169541606 4 1.4487257e-10
396269431.0 1.0 1798.7014777477025 1 0.99968773
348607534.0 0.0 1805.2026933844813 0 4.4887324e-10
390860499.0 1.0 1798.8897524191375 1 0.9999964
293126849.0 1.0 1795.1407233597906 1 0.99999994
269697721.0 0.0 1804.5535940717534 3 2.9118551e-15
292720639.0 0.0 1793.1408504661176 0 0.002326909
55085866.0 1.0 1795.3270186323527 1 0.9999998
395393753.0 1.0 1797.805278736332 1 0.99998707
237228952.0 0.0 1810.741071043193 4 3.5843724e-25
301831915.0 0.0 1805.2239210068012 0 6.278977e-06
285236231.0 1.0 1799.0979071217682 1 0.9999882
400538361.0 0.0 1806.3066275832805 2 1.1737862e-07
269697721.0 0.0 1796.8661448629719 3 8.864084e-21
445274213.0 1.0 1794.618992756128 1 0.9999921
420842891.0 1.0 1799.7645253438204 1 0.99999934
312680360.0 0.0 1812.6812247187233 0 0.0006246986
420106840.0 0.0 1808.8452930897952 0 1.9163201e-06
71926571.0 0.0 1808.8900337954442 0 0.00013689908
283026336.0 1.0 1797.7641391099608 1 0.99943465
241115151.0 1.0 1799.8487940318844 1 1.0
83349559.0 0.0 1798.7017333214228 4 5.133868e-17
268516426.0 0.0 1796.9094199629671 0 0.0005055997
390404687.0 0.0 1808.9108513713095 0 0.001370758
77266121.0 0.0 1805.578690125587 0 0.0017688542
427553282.0 1.0 1799.7426140710709 1 0.9999074
402371867.0 0.0 1805.4952237942337 0 0.0010888713
410700500.0 1.0 1795.3903864839008 1 1.0
256351480.0 1.0 1810.637482782331 1 0.99997777
441791928.0 0.0 1808.8449824283339 0 0.030722737
71696581.0 0.0 1812.3899878160914 0 2.701618e-07
356891943.0 0.0 1805.197530463929 0 7.433053e-06
233079659.0 0.0 1810.635654729441 3 8.0047835e-09
233206362.0 1.0 1794.9273833700388 1 1.0
275466706.0 1.0 1794.8894838932636 1 0.9999853
385251418.0 1.0 1797.494245085461 1 0.99999994
198455685.0 1.0 1810.780650629758 1 0.9999949
356820646.0 0.0 1804.136328633421 3 6.850766e-26
233625475.0 0.0 1812.3858484349919 0 1.4943491e-06
326962793.0 0.0 1805.2028820219364 0 4.387264e-05
256796784.0 0.0 1793.4075779134969 0 0.00079742033
94335288.0 0.0 1809.1204809546555 0 0.00075219787
323407079.0 0.0 1795.304709029345 4 1.0885477e-19
83048050.0 1.0 1799.6391634505212 1 0.99980104
396028046.0 1.0 1797.7221279876337 1 0.99977285
219789581.0 1.0 1805.7809559195393 1 0.99999446
34749696.0 1.0 1795.1206055747607 1 0.9999972
327398586.0 1.0 1795.4324468774728 1 1.0
301332738.0 1.0 1795.11951253685 1 0.9999874
233095262.0 1.0 1806.0522868528005 1 1.0
207490777.0 0.0 1808.8431007354095 0 5.7432215e-05
275370398.0 1.0 1798.2219079734386 1 0.99999994
259109253.0 1.0 1810.7031761076205 1 0.9999923
322345341.0 1.0 1806.2028539194498 1 0.9999987
367245170.0 0.0 1808.8671655652727 0 2.1704712e-07
357745049.0 1.0 1811.2017657375916 1 0.9886925
229684646.0 0.0 1794.4058911235852 0 0.00013602104
