tic gt tpeak labels pred_s0123
347687318.0 1.0 1798.2651998994518 1 0.99931645
34819390.0 1.0 1797.4956198590608 1 1.0
327001139.0 1.0 1799.535158366624 1 0.99997365
331814268.0 0.0 1812.3470710223448 0 5.2036535e-06
189674221.0 0.0 1805.3490051747926 0 0.013620644
350132371.0 0.0 1805.1794268423168 3 2.909602e-22
177800448.0 1.0 1794.474434772517 1 0.9999955
241027976.0 0.0 1808.8693298210053 0 0.011007417
424572302.0 1.0 1799.0774208866153 1 0.9999872
63468121.0 1.0 1797.7662116275528 1 1.0
428795527.0 0.0 1809.5761974631555 3 1.2328951e-09
35225770.0 0.0 1809.2664765792665 0 0.0033079502
348607534.0 1.0 1798.3276725263902 1 0.9999906
387833904.0 0.0 1793.324929735936 0 0.0007889141
402372446.0 1.0 1796.3912079510453 1 1.0
233079659.0 0.0 1807.489832016091 3 7.94729e-21
387448360.0 1.0 1796.8039058420025 1 1.0
237104365.0 0.0 1794.6354309449382 2 3.1310384e-12
336540239.0 1.0 1797.263106844898 1 0.9999999
274949415.0 0.0 1812.3469955169905 0 6.633092e-22
427475064.0 1.0 1805.3466842764933 1 1.0
67568294.0 1.0 1793.8285898178003 1 0.99999803
322208884.0 1.0 1806.366772196192 1 0.99990326
240815660.0 1.0 1794.5360417309596 1 0.9999993
54116017.0 1.0 1794.764437754356 1 0.999709
21178009.0 1.0 1805.5162952184278 1 0.9999995
376499580.0 0.0 1797.9090574359548 3 0.0
453223094.0 0.0 1809.1815271740065 0 6.0575155e-07
130061105.0 1.0 1798.7451738909801 1 0.9999999
251100825.0 1.0 1794.8066384078652 1 0.9999995
305435383.0 0.0 1809.2022421214233 0 0.000116271614
320504104.0 1.0 1805.968439214151 1 0.99999994
94372467.0 1.0 1796.0369542722476 1 0.99999833
219879302.0 1.0 1797.5940410291037 1 1.0
84168650.0 0.0 1794.555933768745 2 1.2227587e-10
378854472.0 1.0 1795.4306998219624 1 0.9999996
278850732.0 1.0 1799.9307973009834 1 0.99999934
366470628.0 1.0 1795.2003276992189 1 0.99983454
399207947.0 1.0 1795.22300247188 1 0.9987366
289723181.0 1.0 1800.3641615792783 1 0.999999
372114438.0 1.0 1794.5567493151852 1 0.99990076
352033634.0 1.0 1810.5766822567732 1 0.9999897
250610534.0 1.0 1794.6820158404287 1 0.99999964
326968938.0 1.0 1794.2240355838414 1 1.0
317402981.0 1.0 1806.2423442729953 1 0.9999989
321734164.0 1.0 1796.6792803390604 1 1.0
407928263.0 0.0 1812.7664685611232 0 4.1553235e-06
